과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,81조의2,"[81조의2, 81조의3] 효력제한기간이 없는 경우, 81조의3 3항에 따른 회복과 81조의2에 따른 보전","질문1) 위쪽 그림; 추가납부기간 이내에 보전기간이 끝나면서 + 특허권자가 책임질 수 없는 사유로 그 보전기간에 보전하지 못하였고 + 그 사유가 소멸한 날부터 2개월의 기간도 추가납부기간 이내인 경우입니다. 특허권자가 81조의3 1항에 따른 녹색기간(사유소멸일부터 2개월)에 보전하면 제81조의3 제4항에 따른 효력제한기간은 존재하지 않는 것 같은데 맞나요..? 질문2) 아래 그림; 추가납부기간 이내에 보전기간이 끝나는 경우입니다. 제81조의3 제3항은, 추가납부기간 또는 보전기간의 만료일(아래 그림의 경우, 둘 중 늦은 날이므로 추납기간 만료일)부터 3개월 이내(녹색 B기간)에 특허료의 2배를 낼 수 있도록 하고 있지만, 이는 추가납부기간·보전기간을 경과하여 특허권이 소멸한 경우에만 적용됩니다. 그리고 81조의2가 있는 이상 보전기간이 지난 후에는 추가납부기간(붉은색 A기간)이 남아 있어도, 81조 2항에 따른 특허료+가산료를 낼 수 없도록 하는 것이 옳은 것 같아 보입니다. 이 부분이 제가 의문이 드는 점입니다. <본론입니다..> 만약 특허권자가 보전기간의 도과 사실을 추가납부기간의 만료일 이전(A기간)에 알아차린 경우에도, 보전기간이 경과하였기 때문에 특허권자로 하여 남아있는 그 기간에는 특허료와 가산료를 내지 못하도록 하는 것은; 굳이 추가납부기간의 경과를 기다리도록 하여 특허권이 소멸된 것으로 간주하고 말소등록을 한 후, 다시 3개월 이내(B기간)에 특허료의 2배를 내도록 하여 특허권을 회복시키는 것은 불필요한 절차(말소와 회복)를 둘씩이나 만드는 것 같습니다. 또한 특허권자에게는 A기간에 납부가 가능하다면 효력제한기간이 발생하지 않는 이익이 있으나 그 기회를 박탈하는 결과가 되는 것 같습니다. 요약하자면, 보전기간이 경과한 후에는 추가납부기간이 남아있어도 보전이 아니라 특허료 및 가산료를 추가로 내지 못하도록 하는 것은(해석상), 81조의3 3항의 취지와 상반되는 것 같습니다(81조의3 3항은 특허권을 잃은 특허권자에게는 은혜를 베풀지만, 81조의2는 위처럼 해석하면 특허권을 잃을 특허권자는 보호하지 않습니다). 또한 밟지 않아도 될 절차를 불필요하게 발생시키는 것 같습니다. 81조의2를 ""보전기간에는 보전할 수 있고, 보전기간이 지나도 추가납부기간이 남아있으면 특허료+가산료를 내라""는 뜻으로 해석하여선 안 될까요? 사실 보전기간이 추가납부기간 이후에만 끝난다면 해결될 일 같습니다..! 제 두서 없는 질문을 읽어주셔서 정말 감사합니다..","안녕하세요? 1. 네 2. 저도 한 동안 고민했던 부분인데요. 입법미비가 있습니다. 제81조의2 제1항을 보면, 납부기간과 추납기간에 납부하지 않은 경우 보전명령을 한다고 기술되어 있기 때문에, 추납기간에 일부미납을 하였을 때 추납기간경과후 보전명령을 한다면 말씀하신 내용은 바로 해결될 수 있습니다. 그렇지만 납부기간에 일부미납을 하였을 때 납부기간경과후 보전명령을 한다고 할지라도 추납기간안에 보전기간이 포함되어 있어서 똑같은 문제가 발생할 수 있습니다. 사견은 납부기간, 추납기간에 일부미납한 경우에는 특허료 납부가 완료되지 않은 것이고, 추납기간경과후 보전명령을 하는 것으로 운영을 하면 어떨게 합니다.", ,,19.08.01
특허법,조문,81조의3,5항의 통상실시권은 '출원발명'에도 발생할수 있는지 여부,안녕하세요 임병웅 변리사님 해당조문과 관련하여 간략한 질문드립니다. 도움주심에 진심으로 감사드립니다. 효력제한기간의 선의실시로서 법정통상실시권이 발생합니다. 5항의 조문을 보면 ’특허출원된 발명 또는 특허발명에 대하여 통상실시권을 가진다‘ 라고 되어있는데 출원발명에는 실시권 설정이 불가능하여 이는 입법불비가 아닌지 의문이 듭니다. 추후 보상금청구를 할 수 없는 예비적지위를 가진다고 해석하면 되는 것일까요?,네. 그렇습니다., ,,19.12.02
특허법,조문,85조,원부기재중 특허권에 대하여는 '변경'이 왜 없는지,"안녕하세요 임병웅 변리사님 해당조문과 관련하여 간략한 질문드립니다. 도움주심에 진심으로 감사드립니다. 특허권의 경우 다른 부수적인 권리와는 달리 ’변경‘에 대한 것은 조문으로 규정되어있지 않습니다. -이는 136조가 권리의 ’변경‘에 관한 심판이고 이에 의하여 명세서 내용이 정정되며 그로인하여 원부의 내용이 수정되기 때문에 85조에서 따로 규정하지 않은 것인가요? -아니면, 특허권은 등록된 이상 실질적인 변경이 불가능(136조4항)한 권리이기 떄문에 권리의 변경은 상정할 수 없어서라고 생각하면 되는 것인가요? 저작자 표시컨텐츠변경비영리","변경등록이란 효력범위를 바꾸는 것으로서, 실시권은 일면적, 부분적 지배성을 가지기 때문에 효력범위를 바꿀 수 있는데 반해, 특허권은 총괄적, 전면적 지배성을 가지기 때문에 효력범위를 바꿀 수 없습니다. 답글기능 더보기 이전 목록으로 이동 1 다음 목록으로 이동", ,,19.12.02
특허법,조문,,[48회 기출문제] 특허청구범위 제출유예제도,"48회기출문제 11번. 특허청구범위 제출유예제도에 관한 설명으로 옳지 않은 것은? 3번보기 : 특허출원인은 특허청구범위가 기재된 명세서가 제출된 때에 한하여 출원심사를 청구할 수 있으며, 특허청구범위가 기재되지 않은 명세서가 첨부된 출원에 대하여 심사청구가 된 경우에는 소명 기회를 부여한 후 그 심사청구서를 반려할 수 있다. 3번보기는 옳은지문.인데, ""반려해야 한다."" 가 맞지 않나요?","질문 카테고리도 맞지 않고, 제목도 규칙에 맞지 않습니다. 규칙에 맞춰서 다시 질문해 주세요.", ,,20.03.13
특허법,조문,83조,[83]조 특허료 및 수수료의 감면 질문입니다.,"안녕하세요 임변웅 변리사님 공부하다가 궁금한 사항이 생겨 질문드립니다. 83조 유지료에 해당하는 부분에서,개인, 중소기업, 공공연구기관, 전담조직 또는 지방자치단체의 경우에는 4년분부터 존속기간까지 특허유지료의 50퍼센트에 해당하는 금액을 감면한다고 되어있고, 개정추록에서는 기술이전 및 사업화 촉진에 관한 법률에서 기술신탁관리(개인, 중소기업, 공공연구기관, 전담조직, 지방자치단체)가 신탁을 설정하는 경우에는 4년분부터 존속기간까지 유지료 50퍼센트를 감면한다고 확인했습니다. 어차피 기존 유지료는 그냥 50퍼센트 감면인데, 개정에서 나온것처럼 기술신탁관리가 신탁을 설정하는 경우에 50퍼센트까지 감면한다는게 실질적으로 무슨 의미가 있는지 궁금합니다. 감사합니다. 저작자 표시컨텐츠변경비영리","안녕하세요? 신탁기관이 신탁받은 특허권을 소유하면서 특허료를 납부하는데, 50% 감면해 준다는 의미입니다. 열공하세요~ 답글기능 더보기", ,,20.04.23
특허법,조문,81조의3,81조3항,"안녕하세요 변리사님. 항상 좋은 강의 잘 듣고 있습니다. 81조3항 특허료 불납의 효과에서 설정등록을 받으려는 자의 특허출원은 이를 포기한 것으로 보며,(등록료 안낸경우) 특허권자의 특허권은 해당되는 기간이 끝나는 날의 다음 날로 소급하여 소멸된 것으로 본다.(연차료)라고 배웠습니다. 여기서 불납이란 내야될 금액을 전부 안냈을 경우 불납으로 보는 건가요? 예를들어 등록료의 경우에는 무조건 3년치를 내야하는데 2년치밖에 못냈고 보전기간에도 나머지 1년치를 못 냈을 경우에도 아에 안 낸경우와 같이 특허출원을 포기한 것으로 보거나, 연차료의 경우 1년치 중 몇 개월분만 낸 경우, 그 일부 금액에 해당하는 만큼 기간을 존속 시켜주지 않고 무조건 1년단위 이기 때문에 그 전에 낸 특허료 기간에 끝나는 날의 소급하여 소멸한다 보면 될까요? 그렇다면 이미 낸 2년치나 연차료에서 몇 개월분은 84조1항 반환대상에서 5번""출원심사청구를 한 이후 다음의 어느 하나가 있기 전까지 특허출원을 취하하거나 포기한 경우 이미 낸 심사청구료""에 해당한다 생각할 수 있을가요?. 감사합니다. 저작자 표시컨텐츠변경비영리","안녕하세요? 1. 전부 납부하지 않은 것을 의미합니다. 2. 특허료는 심사청구료가 아닙니다. 특허출원이 포기되거나 특허권이 소멸하면, 잘못 납부된 특허료에 해당하기 때문에 반환받을 수 있습니다. 열공하세요~", ,,20.04.25
특허법,문제,80조,특허료부분 질문입니다.,"안녕하세요 임병웅 변리사님 공부하다가 궁금한 사항 질문드립니다. 객관식 495번 1번보기입니다. 보기: 이해관계인은 특허권자의 의사에 관계없이 특허료를 납부할 수 있으며, 이 경우에 납부해야 할 자가 현재 이익을 받은 한도에서 그 비용의 상환을 청구할 수 있다. 이것은 맞는 보기이고, 객관식 489번 3번 보기입니다 보기: 이해관계인이 대납한 특허료는 특허권자가 후에 대납된 전액을 상환할 의무를 진다. 이것은 틀린보기인데, 해설에 이해관계인은 납부할 자의 의사에 관계없이 특허료를 납부할 수 있다. 납부하여야 할 자의 의사에 반하여 특허료를 납부한 경우에는 현재이익을 받은 한도, 납부해야할 자의 의사에 기해서 납부한 경우라면 특허료 전액을 상환청구할 수 있다고 되어있습니다. 489 해설에 따르면 495번도 의사에 기해 납부하였는지, 의사에 반해 납부하였는지를 나눠야 할 것 같은데, 엄밀히는 그렇겠지만, 80조 조문상 그대로라서 495번 보기가 맞는것인가요?? 감사합니다.",안녕하세요? “의사에 반하여=의사에 관계없이”입니다. 열공하세요~, ,,20.04.28
특허법,조문,81조의3,효력제한기간 중의 간접침해,"안녕하세요 특허법 81조의3 4항과 181조를 보면 유사한 효력제한 규정이지만 전자의 경우는 간접침해행위를 따로 규정하고 있지 않은 반면에, 후자에서는 2항 2,3호에서 간접침해행위까지 명시하고 있는데 왜 두 규정에 차이가 있는지 궁금합니다. 확인해보니 상표법에도 77조3항과 160조에서 똑같은 차이가 있는데요, 효력제한기간 중의 간접침해행위에 대해서는 특허권(혹은 상표권)의 효력이 미치는 것인지 아니라면 해석상 간접침해행위도 효력이 제한되는 것인지 궁금합니다. 또한 두 조문 규정을 다르게 해놓은 취지도 알고싶습니다! 항상 감사드립니다","저도 잘 모릅니다. 아마도 입법 당시에서 취지가 있었겠지만, 지금은 취지가 퇴색하지 않았나 추측이 됩니다. 열공하세요~", ,,20.05.08
특허법,조문,84조,일부청구항 포기에따른 특허료반환에 질문이 있습니다.,"84조 1항 6호에 따르면 일부 청구항을 포기하면 그 포기한 해의 다음 해부터의 특허료를 반환할 수 있는데 102조를 보면 포기하면 그 때부터 효력이 발생합니다. 이는 청구항을 포기했을 때가 포함된 해에서는 그 특허료가 그대로지만 포기 등록되면 그해에서도 청구항이 삭제되는것이고, 그 다음 해부터의 특허료는 반환된다고 해석하면 되나요???","예를 들어, 4년차 납부기간이 2020.5.5.인데, 2020.10.1에 포기했다면, 2021.5.5.부터 특허료를 반환청구할 수 있다는 것입니다.", ,,20.05.15
특허법,조문,81조,보전 및 추납관련,"변리사님 안녕하십니까! 보전기간과 추납기간에 대한 의문이 생겨 질문드립니다. 1. 유지료는 정상납부기간에 1년치의 유지료를 분납해도되는것으로 알고있는데 맞나요? 그렇다면 유지료의 경우, 보전명령은 유지료의 추납기간에만 발생하는 것인가요? 2. 등록료의 경우 정상납부기간 혹은 추납기간에 일부만 납부하게되면 보전명령에 의해 보전기간 1개월이 발생하는 것으로 알고있는데(일괄납부해야하기때문), 이 기간이 추납기간에 포함된다면 추납기간까지만 납부하면 되는 것인가요? 그렇다면 보전기간(1개월)이 갖는 실익은 추납기간을 경과하는 경우에만 (6개월+＠)있는 것인가요? 형편없는 질문, 읽어주셔서 감사합니다^^.. 특허료에 등록료와 유지료가 포함되는 것인데 혼동하여 질문드려 재질문드립니다. 감사합니다^^.","안녕하세요? 1. 납부기간에 미납하였을 때 납부기간이 끝난 후 보전명령을 할 것인지, 아니면 납부기간내 보전명령을 할 것인지는 법에 명시되어 있지 않고 운영의 묘를 살리는 것이 필요합니다. 미납하면 납부기간내라도 보전명령을 할 수도 있으나, 일반적으로 등록료와 유지료 모두 납부기간이 끝난 다음에 보전명령을 합니다. 2. 보전기간에 보전하지 못하면 추납기간내라도 납부하지 못하게 해야 합니다. 모두 기본서에 있는 내용이니 한 번 정독해 보세요.", ,,20.11.05
특허법,조문,81의3,효력제한,"효력제한에서 상표의 경 우는 간접침해에 대해서 효력제한이 되지 않는데, 본규정에서는 발명,실시에 대해 효력제한이 되지않는다고 했으므로 간접침해의 경우는 발명 실시에 해당하지않으니효력이 제한되지 않는건가요?","직접침해도 제한되는데, 간접침해가 제한되지 않는다는 것은 이상입니다. 해석상 제한되는 것이 적절한 것으로 보입니다.", ,,21.02.10
특허법,조문,81의3,특허법 81의 3 1항 질문,"책임 없는 사유가 소멸하고 2개월이 지났는데 추가납부, 보전기간 3개월이 안 지났으면 2배를 내고 특허권을 회복할 수 있나요?",네. 그렇습니다., ,,21.06.14
특허법,조문,81조,특허료 추가납부와 보전에 대해서 질문드립니다.,"교수님 안녕하십니까 강의를 듣던 중 이해가 잘 가지 않는 부분이 있어 질문드립니다. 81조의 3에 의해 효력제한 기간 중에 선의로 실시하고 있는 사람에 대해서는 억울하지 않게 법정실시권을 준다고 알고있습니다. 그렇다면 효력제한 기간이 아닌, 추가납부기간과 보전기간에 납부를 하요 소급하여 특허권이 생기거나 유지된 경우 추가납부 전이나 보전기간 전에 선의르 실시하고 있는 사람에 대해서는 침해로 취급하나요? 감사합니다 저작자 표시컨텐츠변경비영리","법 제81조의3 제1항과 제3항의 회복요건을 충족하여 회복한 경우에 한해, 법 제81조의3 제4항의 효력 제한과 법 제81조의3 제5항의 법정실시권이 인정됩니다. 그렇지 않은 경우는 침해입니다. 열공하세요~", ,,21.07.26
특허법,조문,81조,보전명령에따른 특허료 납부기간,안녕하세요 위의 그림에서 ②번시기 (원본그림에서 마름모표시시기)에 여러 효력이 발생하거나 기산점이어서 ②번시기까지 특허료를 납부할수 있을것이라 생각했는데 게시판에 있던 여러 질문에 대해 답하신글들을 보니 ①번까지 납부해야한다하셨더라구요 그렇다면 특허료를 못내게된 상황과 그 효과가 이렇게 시기적으로 분리가 되어도 별 문제는 안생기나 하는 생각이 들어서 질문드립니다 그리고 말씀하신대로 보전명령이 무의미해지니까 보전기간안에는 해야하는것은 맞는데 그렇게되면 전부미납한 경우보다 납부할수있는 기간이 줄어들게되는 결과가 되어 좀 불합리한것이 아닌가 하는 의문이 드네요 운영의 묘로 잘 조절해야한다고도 하셨는데 실무적으로는 위의 상황이 잘 발생하지는 않는건가요? 저작자 표시컨텐츠변경비영리,실무적으로는 추납기간 경과후에 보전명령을 하는 것으로 운영의 묘를 살리고 있는 것으로 알고 있습니다. 열공하세요~, ,,21.11.14
특허법,조문,84조,개정사항에 대하여,"안녕하세요 임병웅 변리사님!! 84조1항 5호를 보다가 궁금한 점이 있어서 질문드립니다 다름이아니라 2021.8.17일부로 5호 나목이 삭제가 되었는데, 그 삭제부분을 어떻게 해석해야할지 궁금합니다 1. 58조1항에 따라 의뢰된 선행기술 조사업무에 대한 결과통지 자체가 반환대상에서 제외가 된것인지 2. 아니면 반환대상은 맞으나 선행기술조사업무에 대한 결과통지와 관계없이 언제나 반환대상이 된것인지 둘 중 하나인 것 같은데 판단이 잘 안서서 질문드립니다!! 언제나 친절한 답변 감사드립니다!!",후자가 맞습니다. 선행기술조사 결과통지했더라도 반환해 준다는 것입니다., ,,22.02.16
특허법,조문,81의3,효력제한기간,"안녕하세요 강사님! 81의3조 5항에서 특허출원된 발명 또는 특허발명에 대한 특허권에 대하여 법정실시권을 가진다고 하는데, 6항에서는 전용실시권자에게도 대가를 지급한다고 나와있어서, 전용실시권에 대한 통상실시권도 가능한지 궁금합니다. 감사합니다!","네, 제5항이 약간의 입법불비가 있습니다. 제5항에서 특허권 또는 특허권의 전용실시권에 대하여 통상실시권을 가진다라고 규정함이 타당합니다. 열공하세요~", ,,22.05.30
특허법,조문,84조,특허려 반환에 대해서 질문드립니다.,"안녕하십니까 강사님 강의를 듣던 중 이해가 가지 않은 부분이 있어 질문드립니다 특혀료의 등의 반환에 , 84조 제 1항 제2호(특허를 무효로 한다는 심결이 확정된 해의 다음 해부터의 특허료 해당분), 제1항 제3호(특허권 존속기간의 연장등록을 무효로 한다는 심결이 확정된 해의 다음 해부터의 특허료 해당분) 에 대해서 질문드립니다. 84조 제1항제2호에 보면, 만약 설정등록이 되고 몇년이 흐르고 그 특허가 소급하여 무효가 된경우 왜 그 다음해부터의 특허료에 해당하는 분이 반환대상인가요? 소급하여 소멸하면 소급하여 지나온 기간에 대한 특허료도 반환되어야 하지 않나요?",수천만건의 선행기술을 모두 보고 심사관이 완벽하게 특허여부결정을 하는 것은 불가능합니다., ,,22.08.16
특허법,조문,85조,특허원부의 공개성 유무,안녕하세요 변리사님. 특허공보는 일반 공중에게 공개하여 특허의 분쟁을 방지하고자 하는 취지가 있잖아요 특허원부는 공개성이 없나요? 그래서 특허공보에 게재하여 등록공고한다는 제도를 만든건가요? 등록된 특허의 내용을 일반 공중에게 공개하기 위해서?,"특허원부 열람신청 가능합니다. 다만, 특허원부에 뭐가 기재되어 있는지 알 수 없으니 등록공고를 하는 것입니다. 열공하세요~", ,,22.10.31
특허법,문제,83조 2항,[83조 2항] 대기업,안녕하세요 질문드립니다. 리담 객 513 ㄹ번 지문에서 대기업과 중소기업이 공동연구하여 출원하는 경우 최초 3년분 등록료 면제 x 라고 해설에 나와있는데 강의노트 279를 확인해보니 중소기업과 중소기업이 아닌 자가 공동연구하여 출원하는 경우 50퍼센트 면제라고 나와있어서 혼동되어 질문드립니다. 이 경우 중소기업이 아닌 자에는 대기업은 포함이 안되는 것인가요?? 감사합니다.,"기존에 등록료 면제가 빠져 있었는데, 얼마전 등록료 면제도 포함되었네요. 대기업도 포함됩니다. 해설이 잘못되었네요. 열공하세요~ 답글기능 더보기", ,,23.01.05
특허법,조문,84조,특허료 등의 반환,"안녕하세요 임병웅변리사님! 도해책에 출원료의 반환 관련해서 '심사청구 후 동일인의 동일출원에 의한 협의 결과 신고 명령, 선행기술조사업무에 대한 결과통지, 거절이유통지 또는 특허결정등본송달이 있기 전 출원을 취하하거나 포기한 경우 심사청구료를 반환한다'고 되어있는데, 이제 84조1항5호 나목이 삭제되어 선행기술조사업무에 대한 결과통지와 관계없이 언제나 반환해주니까 위 문장에서 '선행기술조사업무에 대한 결과통지'부분을 빼야 하는 것 맞나요??","네, 삭제하는 것이 맞습니다.", ,,23.03.14
특허법,조문,81조의3,"등록료,유지료 회복요건","안녕하세요 매번 답변해주셔서 감사합니다!! 다름이아니라, 81조의 3 3항에서 유지료의 경우, 추가납부기간에 특허료를 내지 않았거나 보전기간에 보전하지 아니하여 특허권이 소멸한 경우에, 같은 조 1항의 시기적 요건에도 부합한다면 그 특허료만을 내서 보전할 수 있나용? 만일 그렇다면, 아무도 굳이 2배를 내고 회복신청하지 않고 모두 특허료만 내서 보전하려고하지 않을까요??? 감기조심하시고 행복한하루 보내세용❤️","이해하고 있는 내용이 맞습니다. 제1항의 회복요건을 총족한다면, 제1항에 의한 회복신청을 하면 됩니다. 열공하세요~", ,,23.05.01
특허법,조문,84조,특허료의 반환,"안녕하십니까 변리사님 항상 유익한 강의 감사드립니다 수수료 반환 84조 1항 4호 ""특허출원(분할출원,분리출원,변경출원 및 61조에 따른 우선심사의 신청을 한 특허출원은 제외한다) 후 1개월 이내에 그 특허출원을 취하하거나 포기한 경우 이미 낸 수수료 중 특허출원료 및 특허출원의 우선권 주장 신청료"" 에서 분할,분리,변경출원을 제외한다는 것이 그 세 출원은 수수료 반환을 받을 수 없다는 뜻인가요? 아니면 소급효를 적용하지 않고 그 분할,분리,변경출원일을 기준으로 1개월 이내로 기한을 정한다는 뜻인가요?",전자의 의미입니다~, ,,23.07.25
특허법,조문,81조의3,"4항(효력제한기간), 5항(회복한 특허출원과 특허권에 대한 통상실시권) 질문","안녕하세요. 81의조3 5항의 존재 의의에 대해 스스로 생각해 보았는데, 이와 같은 생각이 합리적인지 질문드립니다. 먼저, 81조의3 4항에 의하여 효력제한기간 중에 타인이 실시한 행위에 대해서는 특허권의 효력이 미치지 아니하므로 제3자의 특정된 확인대상발명이 특허권의 보호범위에 속하지 않게 되고 어차피 결국 제3자의 실시가 침해가 아니게 되지만, 특허법에서는 81조의3 5항을 제정하여 효력제한기간 중 소정의 요건을 만족하는 자에게 통상실시권까지 인정해주어 정당한 권원까지 인정해주는 것이 의아했습니다. 그리하여 기본서를 회독하던 중, 나름 답을 찾은 것은 하기와 같습니다. - 81조의3 4항의 의미: 181조와 같이 선의의 실시자를 침해자로 규정하는 것은 공평의 원칙에 반하므로 이 경우에는 특허권의 효력 등을 제한하여 선의의 실시자의 행위를 침해로 보지 않게끔 하기 위함이다. (그림1, 2 참조) - 81조의3 5항의 의미: 또한, 실시권이라는 것은 침해가 성립됨을 전제로 제3자가 행사할 수 있는 항변사유로도 이해할 수 있으므로(그림3 참조), 이에 특허권자가 행사하는 침해에 대한 조치(침손신부/침몰양)로부터 선의의 실시자를 더욱 두텁게 보호하기 위해 침해소송 등에서 항변사유로 주장할 수 있도록 실시권을 부여함 제 생각에 틀린 부분이 있다면 지적 부탁드리고, 혹시 이런 생각이 1차 시험을 대비하는 수험생 입장에서 불필요하다면 강약조절을 위한 조언도 함께 부탁드리고 싶습니다. 강사님의 답변 덕분에 매번 많은 도움 받고있습니다. 감사합니다. 그림 1","잘못 이해하고 있네요. 효력제한은 그 기간 안에서의 실시만 효력이 제한되는 것이고, 실시권은 그 효력제한기간이 지났을지라도 산업설비 보호 측면에서 계속 실시할 수 있게 해 주는 점에서 차이가 있습니다.", ,,23.09.12
특허법,조문,81조의2,"납부기간에 일부납부, 보전명령","안녕하세요. 납부기간 또는 추납기간에 일부를 낸 경우 보전명령이 나오고 1개월 이내에 특허료를 보전할 수 있다고 배웠습니다. 카페에서 보전기간 관련 질문과 답변들을 읽어보니, 보전명령이 나온 경우는 (추납기간이 남아있어도) 1개월까지만 낼 수있고, 실무 운영에서는 추납기간에 일부만 낸 경우, 추납기간이 끝난 후 보전명령이 나온다고 알게 되었습니다. 그렇다면 추납기간에 일부를 낸 경우가 아닌, 원래 납부기간에 일부만 낸 경우는 보전명령이 나오고 1개월 안에만 낼 수있고 추납기간은 따로 제공되지 않는건가요? 즉, [납부기간에 일부 냄-납부기간종료-보전명령-1개월이내] 이렇게만 진행되고 추납기간은 따로 제공되지 않는 것인지 궁금합니다. 항상 좋은강의와 답변 정말 감사드립니다.","보전기간이 지나면, 추납기간이 남아 있을지라도 납부할 수 없는 것으로 해석됩니다. 그렇지 않다면 보전기간의 의미가 없습니다. 열공하세요~", ,,23.09.19
특허법,조문,81조의3,추납기간과 보전기간이 겹칠때,"안녕하세요 특허료 납부 관련해 질문드립니다. 추납기간 중간에 보전기간이 있어 추납기간이 더 늦게 끝나게 된다면, 보전기간이 끝나고 난 뒤에도 계속 추가납부를 할 수 있는 건가요? 감사합니다.",추납을 못한다고 해석되어야 합니다. 그렇지 않다면 보전기간의 의미가 없습니다. 열공하세요~ 답글기능 더보기, ,,23.10.07
특허법,조문,81조의2,] 추납기간 또는 보전기간,"안녕하세요 강사님 81조의2, 81조의3에 대해 질문드립니다. 1) 81조의2에서 말하는 보전기간은 설정등록을 받으려는 자 또는 특허권자가 특허료의 일부를 내지 아니한 경우에 보전을 명한다고 하는데, 특허료를 한푼도 내지 않으면 보전기간도 없다고 생각하면 될까요? 2) 81조의3 1항을 보면 '추납기간 만료일 또는 보전기간의 만료일 중 늦은 날부터 1년~'라고 하는데, 같은 조 3항을 보면 '추납기간 또는 보전기간 만료일부터 3개월~' 로 되어있습니다. 3항도 1항처럼 추납기간 또는 보전기간 만료일중 늦은날부터로 해석하는게 맞는지 궁금합니다. 감사합니다. 저작자 표시컨텐츠변경비영리",1. 네 2. 늦은 날로 해석이 됩니다. 열공하세요~, ,,24.09.01
특허법,조문,84조,[84조] 특허료 반환,"안녕하세요, 변리사님! 해당 문제 (다)와 관련하여 틀린부분이 어디인지 모르겠어서 질문드립니다! 해당 (다) 지문의 경우 해설에 틀린지문으로 나와있으나 해설의 조문과 지문이 심결확정년도 다음년도부터라는 부분에서 같은 의미로 느껴집니다..(?) 혹시 확정이라는 부분 때문일까요..? 어느부분으로인해 틀린것인지 궁금합니다!","확정이란 더 이상 불복할 수 없는 상태를 말합니다. 심결이 있고 등본이 송달된 후 30일 이내에 불복한 경우, 확정은 몇 년후에 될 수 있습니다. 열공하세요~ 답글기능 더보기", ,,24.09.08
특허법,문제,80조,[80조] 이해관계인 대납,"변리사님 안녕하세요. 한빛 모의고사에서 나온 문제 질문드립니다. 조문에 따르면 의사에 관계없이=의사에 반하여로 해석하고, 의사에 따른 이해관계인은 전액 청구 할 수 있는 것으로 알고 있었는데, 그렇다면 위 문제 2번 지문도 옳은 것으로 볼 수 있는 것 아닌가요? 해설지에는 ""특허료를 내야할 자의 의사에 반하여 특허료를 납부한 경우에 한하지 않고, 특허료를 내야할 자가 현재 이익을 얻는 한도에서 그 비용의 상환을 청구할 수 있다."" 고 되어 있습니다.","제80조제1항은 ""의사에 불구하고(구법)에서 의사에 관계없이(현재법)""로 2014년 알기 쉬운 법령 만들기 차원에서 개정되었는데, 동일한 의미를 가지고 있습니다. <의사에 관계없이(의사에 불구하고)>라는 것은 특허권자가 특허료를 내 달라고 하지 않았는데 자신의 이익을 위해 특허료를 낸 경우를 말하고, 특허권자가 특허료를 내 달라는 의사가 없는 것을 의사에 반하여라고 일반적으로 해석하고 있습니다. 등록업무 편람(실무)에서도 ""권리자가 동의한 경우에 전액을 청구할 수 있다""라고 기술하여 제80조제1항, 제2항을 권리자가 동의하지 않은 경우, 즉 의사에 반한 경우로 해석하고 있고요. 따라서 틀린 지문으로 보기 어려울 것 같네요. 열공하세요~", ,,24.12.30
특허법,조문,84조,[84조] 특허료 반환,"안녕하세요 변리사님. 84조 1항 3호에서, “특허권의 존속기간의 연장등록을 무효로 한다는 심결이 확정된 해의 다음 해 부터의 특허료 해당분”을 납부한 자의 청구에 의하여 반환한다고 되어 있는데, 관련 내용을 찾아봤을 때 허가/등록지연에 따른 존속기간의 연장등록에 있어서 추가로 납부하는 특허료는 없는 것 같습니다. 만약 존속기간 연장등록이 무효로 되면 1.존속기간 연장등록 자체가 처음부터 없었던 것으로 보거나 / 2. 초과한 기간에 대해서만 존속기간의 연장등록이 없었던 것으로 알고 있는데 그렇다면 84조 1항 3호에서 이야기하는 ‘특허료 해당분’이 어떤 특허료를 이야기하는 걸까요..? 감사합니다.",잘못 알고 있네요. 존속기간이 연장된 경우에도 매년 연차료를 납부합니다., ,,25.01.18
특허법,조문,84조,84조] 특허료의 반환,"조문상 84조 3항에서 과오납으로 인한 반환은 5년으로 되어있는데, 3년으로 기재되어 있습니다. 어떤게 맞는건가요? 리담특허법 24판 103페이지입니다",잘못 기재되어 있네요. 5년이 맞습니다. 감사합니다~, ,,25.05.09
특허법,조문,84조,특허료 등의 반환,"법개정에 따르면 분할, 분리, 변경출원의 심사순서는 특허청장이 정하는 바에 의함. 으로 변경되었는데 -> 84조 1항 4호의 괄호내용 (분할출원, 분리출원, 변경출원 및 제 61조에 따른 우선심사의 신청을 한 특허출원은 제외한다) 에서 분할출원, 분리출원, 변경출원의 수수료 반환 제외 이유가 원출원의 심사순서에 따르기 때문이라면 84조 괄호내용에서 분할,분리,변경출원이 그대로 유지되는 이유를 알고싶습니다.","심사사무취급규정에 의하면, 현재, 분리출원, 변경출원은 원출원의 심사청구순위에 의하고, 분할출원은 분할출원의 심사청구순위에 의하고 있습니다. 그런데 이와 같은 심사사무취급규정은 수시로 바뀔 수 있음을 고려한 것이라고 이해하면 됩니다. 열공하세요~", ,,25.08.13
