과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,문제,197조 2항,이지객관식 903번,1번 관련해서 질문 드립니다. 1번 보기에 나와 있는 미국인 갑은 문제만 보고서 재내자라고 판단할 수 없어 대표자로 정할 수 없다고 판단됩니다. 1번이 정답으로 나와있는데 나머지 보기들이 확실히 틀려 그나마 정답의 가능성이 있는 1번이 답이 된 것인지 궁금합니다. 감사합니다.,"한국인 을을 대표자로 <간주>한다가 틀린 내용입니다. 법 제197조 제2항은 특허청장의 재량이고, <간주>한다가 적용될 여지가 없습니다. 해설에도 설명이 되어 있네요~", ,,17.12.10
특허법,조문,199-214조,국제특허출원의 다른 출원의 지위,"임변리사님 안녕하세요, 특객 921p의 4번 지문에 대해 질문드리려 합니다. A국제특허출원의 발명의 설명,청구범위 또는 도면에는 발명 ㄱ,ㄴ이 기재되어 있고 A를 기초로 하는 특허출원 등에 의한 우선권주장을 수반하는 특허출원 B의 출원서의 최초로 첨부한 명세서 또는 발명 ㄴ,ㄷ 이 기재되어 있는 경우에 A의 출원일 후 B의 출원일 전에 발명 ㄱ에 대해서는 특허출원 C가 된 경우, C는 A에 의해 거절되는 경우가 있다. 해설에서는 우선권주장을 국제출원일로부터 1년 3개월 또는 기준일 중 늦은 때 이전에 우선권주장을 취하하고, 국어번역문 제출과 수수료를 납부하면 확선의 지위가 인정되어서 C가 확선에 의해 거절될 것이라고 했는데요, 번역문의 청구범위에서 ㄱ이 삭제되지 않는다면 선출원의 지위로 인해 거절되는 것도 맞나요? 항상 감사드립니다!",안녕하세요? 번역문의 청구범위에서 ㄱ이 있다면 선출원위반도 됩니다. 열공하세요~, ,,17.12.10
특허법,조문,203조,국내진입의사표시서면의 제출,"임변리사님 안녕하세요, 203조의 국내진입의사표시서면의 제출기간은 법정기간인가요? 번역문을 우선일로부터 2년 7개월 이전에 제출하고 수수료 납부한 다음 심사청구를 했을 때, 국내진입의사표시서면은 기준일 이후에도 2년 7개월 이내면 제출할 수 있는지, 기준일까지로 단축이 되는지 궁금합니다. 항상 감사드립니다!!",안녕하세요? 법정기간입니다. 법 제203조제1항후문에 의해 국내진입의사표시서면은 번역문과 함께 제출합니다. 열공하세요~,"1) 번역문과 국내진입의사표시서면을 2년 7월 이전에 함께 제출 2) 국내진입의사표시서면을 2년 7월 이전에 제출하고, 번역문만 연장기간내에 제출 이렇게 2가지 케이스만 존재하는 것인가요?",네. 그렇습니다. 법조문에 조금 더 치중해서 공부를 해 보세요~,17.12.10
특허법,문제,192-198조,국어번역문의 제출,"임변리사님 안녕하세요, 다음 보기3번에서 궁금증이 생겨 질문드립니다. 대한민국을 지정국으로 하여 국어로 국제출원하였더라도 34조 보정에서는 다른 언어로 보정할 수도 있으니까 이 경우에 34조 보정의 보정서에 대한 국어번역문을 제출하는 경우도 있지 않을까...생각했는데 절차적으로 아닌가요, 아니면 일반적으로 대한민국을 지정국으로 하는 경우에 굳이 그럴 일이 없는 건가요...? 항상 감사합니다!",안녕하세요? 국어로 출원한 경우 그대로 공개됩니다. 34보정 언어와 공개 언어는 전혀 상관없습니다. 열공하세요~, ,,17.12.31
특허법,조문,202조,선출원의 취하간주시기 질문입니다,안녕하세요! Pct에서 국내우선권주장 질문드립니다! 1.선출원의 취하시기와 관련하여 국제출원일로부터 15개월과 기준일 중 늦은 때인데 여기서 기준일은 '선출원'의 기준일을 의미하나요? 2.국내우선권주장의 취하시기는 우선일로부터 30개월 지나기전과 심사청구일 중 빠른 날로 알고 있습니다 여기서 심사청구하는날은 ' 후출원'의 심사청구일을 의미하나요? 멍청한 질문일수도있지만 계속 헷갈려서 질문드립니다..감사합니다!,안녕하세요? 1. 네 2. 네 열공하세요~, ,,18.01.03
특허법,조문,195조,보정명령 질문 드립니다.,195조는 46조와는 다르게 수수료를 내지 아니한 경우를 포함하고 있지 않은데 교재 내용을 읽다보니 국제출원절차에서 수수료를 내지 않은 경우도 보정 사유에 포함되어 있던데 그 이유가 궁금합니다. 감사합니다.,시행규칙 제104조에 기재되어 있습니다. 기본서를 한 번 정독해 보세요~, ,,18.01.09
특허법,문제,"201, 210조",국어번역문과 심사청구,"변리사님 안녕하세요 특객 918번 1번 보기 질문 드립니다. (문제첨부) 해설에는 국제출원일부터 3년 이내인 18년 1월 30일까지 심사청구를 하여야한다고 되어있습니다 저는 지문상으로 우선일로부터 2년7개월 이후에 국어번역문을 제출했으므로 17년 10월 20일에는 이미 취하간주된 상황이어서 설문 자체가 틀렸다고 생각을 하고 풀었는데요, 국어번역문 제출기간을 연장했다 하더라도 최대 2017년 9월 30일까지 국어번역문이 제출되지 않으면 취하간주되어서 심사청구까지 갈 수 없다고 생각했는데, 지문처럼 10월 20일에도 번역문 제출 가능한 경우가 어떤 경우인지 궁금합니다. 감사합니다.","안녕하세요? 문제의 날짜를 수정하는 과정에서 착오가 있었네요. 날짜가 2017년 10월 20일이 아닌 2016년 10월 20일이 맞습니다. 그렇다고 할지라도 어차피 틀린 지문이니, 답은 변함이 없네요. 열공하세요~", ,,18.01.11
특허법,문제,194조,53회 기출 8번의 ④번 지문에 대한 질문입니다.,"안녕하세요. 위 ④번 지문에서 '2개월'이 정확한 표현인지 궁금합니다. 특허법 194②의 기간은 법정기간이 아니며, 누락된 부분에 대한 보완시 2개월(시규99의2①)의 기간을 주는 것으로 알고 있습니다. 그런데 ④번 지문은 누락된 부분에 대한 보완이라고 특정하여 기술하고 있지 않았음에도 기간을 2개월이라고 명시적으로 기재한 것은, 따지자면 틀린 표현이 아닐까 하는 생각이 듭니다. 물론 ③번이 화끈하게 정답이라서 답 맞추는 것에는 지장없으나, 의문이 안풀려 질문 남깁니다. 바쁘시겠지만 답변 부탁드리겠습니다. 항상 고맙습니다.","안녕하세요? 지정기간을 어떻게 할 지는 수리관청별로 차이가 있는 것(재량)이고, 지정기간을 2개월 이내라고 틀린 표현이라 할 수 없습니다. 열공하세요~", ,,18.01.17
특허법,문제,210조,국제특허출원의 심사청구 관련 질문 있습니다.,"12년도 기출문제 관련해서 질문 있습니다. 객관식문제집 918번입니다. 갑은 일본 국내특허출원이 없이 2015년 1월 30일에 일본 특허청을 수리관청으로 하고 우리나라를 지정국으로 하여 특허협력조약에 의한 국제출원을 하였다. 다음 설명 중 옳은 것은? 1번 지문을 보면 갑이 2017년 10월 20일에 우리나라 특허청에 국제특허출원의 국어번역문을 제출한 경우, 2020년10월 20일까지 심사청구를 하지 않으면 그 특허출원은 취하된 것으로 본다. 라는 지문이 있는데요. 옆의 해설에 보면 국제출원일로부터 3년 이내인 2018년 1월 30일까지 심사청구를 하여야 한다. 라고 해설이 달려있는데, 번역문제출기간이 우선일로부터 2년 7개월이므로 2017년 8월 30일을 넘어서 국어번역문을 제출했으므로, 취하되어 심사청구기간을 고려할필요도 없이 틀린지문아닌가요..?",네. 해설이 잘못되었네요~, ,,18.02.01
특허법,문제,194조,"보완사유, 보정사유 관련 질문 있습니다.","15년도 기출지문입니다. 국제특허출원의 출원인은 국내서면제출기간에 출원인의 성명 및 주소, 발명의 명칭 등을 기재한 서면을 특허청장에게 제출하여야 하는데, 그 서면을 국내서면제출기간에 제출하지 아니한 경우 특허청장은 보정기간을 정하여 보정을 명하여야 한다. 라는 지문이 옳은 지문으로 되어 있는데요.. 출원인의 성명 및 주소는 보정사유가 아니라 보완사유 아닌가요?ㅜㅜ",국제출원단계와 국제특허출원의 국내단계진입단계를 구분 못하고 있네요. 법 제203조를 읽어 보세요~, ,,18.02.02
특허법,조문,201조 3항,42조의3 3항과 차이,42조의3 3항에서 보정 또는 심사청구 후에는 국어번역문을 제출할 수 없도록 규정하는데 이와 달리 201조3항에서는 심사청구 후에 제출할 수 없다고 하여 보정여부는 규정하지않고있는데 이는 어떤 까닭인지 궁금합니다.,법 제208조 제1항에 따라 국내단계로 진입한 후에만 보정할 수 있기 때문입니다. 열공하세요~,"질문을 보충하자면 208조1항에 따라 수수료, 번역문 제출하고, 기준일 지나 보정을 한 경우에는 (동일한 취지의 42조의3 3항처럼) 201조3항에 따라 (국내서면제출기간까지) 새로운 국어번역문을 제출하는 것을 막아야하는것이 아닌가라는 생각이 들어 질문하였습니다.","기준일이 지났다는 것은 번역문이 확정되었다는 것이고, 그 후에는 번역문 교체가 보정과 상관없이 불가능합니다.",18.02.02
특허법,조문,201조,번역문의 제출,"201조에서 괄호부분에 해당하는 경우에는 2가지 케이스 이외의 2년7월이전에 번역문을 먼저 제출하고, 그후에 국내진입의사표시서면을 제출한 경우에 해당하는 것이 아닌지가 궁금합니다. 그렇다면 본문에서 질문드렸던 부분도 고려할 수 있는 것이 아닌지..가 궁금합니다. 항상 감사합니다!! 좋은 하루 되세요!","법 제203조제1항후문에 따라, 국내진입의사표시서면없이 번역문만 제출할 수 없습니다. 법 제201조제1항 단서에서 괄호는 본문의 기간내에 번역문과 함께 국내진입의사표시서면을 제출한 후, 다시 번역문 제출기간을 연장하기 위해서 그 취지를 적은 국내진입의사표시서면제출은 허용되지 않는다는 것입니다. 열공하세요~", ,,18.02.08
특허법,문제,202조,국제특허출원의 확대된 선출원의 지위,"임변리사님 안녕하세요, 아래 2번 지문에서 을의 출원Z는 출원Y의 소급효가 적용된 선출원의 지위에 의해서도 등록받을 수 없는 게 맞나요? 답변 미리 감사드립니다!!",네, ,,18.02.08
특허법,조문,199조,국제특허출원에는 직권보정 조문을 적용할수 있나요?,"안녕하세요 선생님. 질문이 있어 글을 올립니다. 상표법 제193조(상표등록결정 및 직권에 의한 보정의 특례) ① 국제상표등록출원에 대하여 제68조를 적용할 경우 ""거절이유를 발견할 수 없는 경우에는""은 ""산업통상자원부령으로 정하는 기간 내에 거절이유를 발견할 수 없는 경우에는""으로 본다. ② 국제상표등록출원에 대해서는 제59조를 적용하지 아니한다. 디자인 보호법 제195조(직권보정의 특례) 국제디자인등록출원에 대하여는 제66조를 적용하지 아니한다. 위와 같은 규정을 보아 상표법과 디자인 보호법에는 국제출원을 하여 우리나라로 진입하면 직권보정 규정은 적용하지 않음을 알수 있었습니다. 그러나 특허법에는 국제특허출원시 직권보정을 적용하지 않는다는 규정이 없어서 질문을 드립니다. 국제특허출원을 하면 다른 법과 같이 직권보정규정을 적용하지 않나요 아니면 적용할수가 있는 건가요?",적용가능합니다. 특허법에는 특별한 제한이 없습니다., ,,18.02.10
특허법,문제,205조,국제예비심사보고서 작성전의 보정,"이지특허법객관식에 실린 11년도 기출변형문제에 관하여 질문입니다. 선지4. 국제특허출원을 외국어로 출원한 출원인은 특허협력조약 제34조2.b에 따라 국제협력출원의 발명의 설명, 청구범위 및 도면에 대하여 보정을 한 경우, 기준일까지 그 보정서의 국어번역문을 특허청장에게 제출하여야 한다. 위 보기의 틀린 이유가 외국어로 보정서를 작성한 경우에는 국어번역문을 제출하여야 하지만, 국어로 보정서를 작성한 경우에는 그 사본을 제출하여야 하기 때문에 인지 궁금합니다.",네 그렇습니다., ,,18.02.20
특허법,조문,202조,2항 단서 확선지위,"선출원이 한국특허출원이고 후출원이 pct출원일때, 202조2항단서에 의해 후출원이 취하간주되는 경우 55조4항이 적용되지 않는 것으로 알고있는데 후출원 pct가 국어로 출원된 것이고 따라서 국제공개로 인해 확선지위 생겼더라도 국내단계진입하지않아 취하간주된 경우에도 동일하게 202조2항단서가 적용되어 선출원과 후출원사이 확선지위가 사라지는지 궁금합니다!",후출원이 국어인 경우에는 법 제201조의 적용을 받지 않기 때문에 취하간주되지 않습니다. 그리고 국제공개된 경우에는 국내단계로 진입여부와 무관하여 확선의 지위가 인정됩니다. 열공하세요~, ,,18.02.23
특허법,판례,,대법원 2017.4.28선고 2014두42490,"안녕하세요 임병웅 변리사님. 판례강의 수강 중 생긴 궁금증에 대해 질문드립니다. 판례의 문구에 대해서 정확히 이해가 안 되어서 그런데요, 아래는 대법원 2017.4.28선고 2014두42490 의 판결요지입니다. 우선일은 특허협력조약과 그 규칙에서 국제특허출원의 국제공개, 국제조사, 국제예비심사 청구 등 국제단계를 구성하는 각종 절차들의 기한을 정하는 기준으로 되어 있고, 구 특허법에서도 명세서 및 청구의 범위 등에 관한 번역문의 제출기한의 기준일로 되어 있는 등, 출원 관계 기관의 업무와 관련자들의 이해관계에 중대한 영향을 미치게 되므로, 우선일은 일률적으로 정하여질 필요가 있다. 따라서 국제특허 출원인의 우선권 주장에 명백한 오류가 없다면 그 주장하는 날을 우선일로 보아 이를 기준으로 특허협력조약 및 구 특허법에서 정한 절차를 진행하여야 하며, 그 우선권 주장의 실체적 효력 유무에 따라 달리 볼 것은 아니다. 여기서 실체적 효력에 따라 달리 볼 것은 아니라는 것이, 출원인이 주장한 우선권이 실제로는 요건을 충족하지 못하여 착오로 인정되었더라도 일단 등록된 이상 이를 부정할 수 없다는 취지인가요? '출원인의 우선권 주장에 명백한 오류가 없다'면 왜 저런 표현이 나왔는지 궁금합니다.",우선권주장을 명백히 불인정할만한 사정이 없다면 우선일의 변경이 없다는 것입니다., ,,18.02.24
특허법,조문,203조 3항,국내진입의사표시서면 제출 시 보정 관련 질문,"안녕하세요 변리사님 203조 3항 1호 법조문과 관련하여 질문이 있습니다. 203조 3항 : 특허청장은 다음 각 호의 어느 하나에 해당하는 경우에는 보정기간을 정하여 보정을 명하여야 한다. 1. 제1항 전단에 따른 서면을 국내서면제출기간에 제출하지 아니한 경우 203조 서면을 제출기간에 제출하지 아니한 경우 보정을 명하여야 한다고 되어있는데, 제출기간에 제출하지 못했는데 보정이 가능한 경우가 어떠한 경우가 있는지 궁금하여 질문 드립니다. 최근에 특허판례정리 강의를 수강하였는데 많은 도움이 되었습니다. 항상 감사합니다.",보정명령을 한다고 하여 그에 따라 하자를 치유할 수 있는 것은 아닙니다. 무효로 하기 위한 절차적 정당성을 확보하기 위한 것이라고 생각하면 됩니다. 열공하세요~, ,,18.03.08
특허법,조문,207조,207조 질문드립니다.,"47회 기출지문 중 특허법상 출원공개에 대한 설명으로 옳은 것 찾는 보기중 ""국제특허출원은 원칙 국내서면제출기간 지난 때 출원공개된 것으로 보며~""라는 표현이 있는데 국제공개는 국제출원으로 1년6월이고 국내공개가 국내서면제출기간 지난 후가 원칙인데 위 표현에 국내라는 표현이 추가되야 정확한 것이 아닌지 궁굼합니다. 감사합니다.","출원공개=국내공개 입니다. 출원공개가 법문상 표현이고, 국내공개는 강학상 표현입니다. 열공하세요~", ,,18.03.10
특허법,조문,"204조, 205조",[204]와 [205] 관련한 질문입니다,"안녕하세요 임병웅 강사님 국내 특허법 204,205에 의하면 pct 19,34의 보정에 대하여 번역문을 제출한 경우에 한해 국내에서의 보정의 효과를 부여한다고 규정하는데요.. 그렇다면 19에 의한 보정과 34에 의한 다수의 보정이 있던 경우, 출원인이 임의로 제출한 보정서 또는 사본이 결국 국내 pct에서의 등록요건 판단 대상이 된다는걸로 이해하면 되는건가요?? 그렇다면 이 경우, pct 절차에 따라 다른 나라에서 등록된 청구범위랑 우리나라의 등록된 청구범위 역시 달라질수도 있는건가요??","안녕하세요? 네, 법 제47조제1항본문 시기의 보정으로 간주됩니다. 열공하세요~", ,,18.06.22
특허법,조문,202조,[202]에 대한 질문입니다,"안녕하세요 임병웅 강사님 pct 출원과정에서의 확대된 선출원주의 규정위반에 대한 질문입니다. 1. 여기서 선후출원들이 pct 출원이 섞인 자기지정인 경우에, 타 출원의 경우에는 확대된 선출원주의 위반 사유가 있을수 있는데요. 이 경우에는 202조 위반으로 부등록이 되는 경우가 있나요...? 아니면 202조의 적용을 통해 55조 56조의 적용으로 거절이유가 통지되는건가요?? 2. 해당 조문의 형태를 보면 후출원이 pct인 경우에 있어서는 기준일을 통과하지 못한 경우에 확대된 선출원이 인정되지 않는 경우가 있다고 하는데요.. 그렇다면 선출원이 pct인 경우에 있어서는 선출원의 pct가 서면제충을 해태하여 취하간주 되어, 확대된 선출원이 인정되지 않는 경우는 없는건가요...?? 답변 감사합니다!","안녕하세요? 1. 질문의 요지를 잘 파악하기 힘드네요. 구체적인 케이스를 가지고 다시 질문해 주세요. 2. 법 제55조제6항을 살펴보면, 선출원은 번역문을 제출하지 않아 취하간주되더라도 확대된 선출원의 지위가 인정됩니다. 열공하세요~ 답글기능 더보기", ,,18.06.22
특허법,조문,202조,자기지정의 경우에 대한 질문입니다,"안녕하세요 임병웅 강사님 자기지정 판례에 대한 질문입니다 제가 이해한 바가 맞는지가 궁금합니다.. 1. 자기지정의 경우에 선출원이 국내출원인 경우와 pct출원인 경우에 있어서, 국내출원인 경우에는 좀더 빨리 취하간주가 될수 있다는 규정이 있어서 이에 대해 해석한 판례가 있는것으로 알고있는데 이게 맞는건지요...? 2. 그런데 후출원이 pct인 경우에 있어서 국내서면기간안에절차를 수행하지 않는 경우에 있어서는 확대된 선출원 규정이 적용되지 않는게 맞는지요...? 3. 따라서 선출원이 국내출원인 경우에 이에 대해 취하간주 되지 않은 상태라면, 후출원을 보정 등을 함으로써 선출원에 대한 확대된 선출원 규정을 적용하기 위한 보정이 가능한데, 해당 보정 기간이 짧아지는 부조리한 점이 있는것이다.. 맞는건가요?? 4. pct의 자기지정 파트에서 확선과 취하간주 법리가 너무 어렵네요ㅠㅠ혹시 핵심되는 조문의 연결고리를 좀 알수있을까요??해당 조문들이 너무 길기도 하고 인용되는 조문이 많아서 잘 안와닿습니다..ㅠㅠ 답변 감사합니다!","안녕하세요? 1. 판례가 아니라 법 규정입니다. 국내출원인 경우 법 제56조제1항이 적용되고, PCT출원인 경우 법 제202조제3항이 적용됩니다. 2. 후출원이 외국어인 경우 확선의 지위가 발생하지 않지만, 국어인 경우 발생합니다. 3. 선출원이 취하간주되지 않았다면 우선권주장을 취하하여 선출원의 확선지위를 발생시킬 수 있습니다. 부조리한 점이 무엇인지 이해가 되지 않는군요. 4. 연결고리가 문제가 아니라 법 제202조를 완벽히 이해 못하고 있는 것 같습니다. 조문이 길더라도 어떤 의미를 갖는지 기본적인 파악이 안 되다면, 응용적인 부분에 대한 이해는 더더욱 안 될 수밖에 없습니다. 열공하세요~ 답글기능 더보기", ,,18.06.26
특허법,조문,202조,pct간의 우선권주장에 대한 확대된 선출원 규정 질문입니다,안녕하세요 임병웅 변리사님 우선권주장을 동반한 출원에 대해 확대된 선출원 규정의 질문인데요.. 국내출원/국내출원과 pct출원/국내출원은 55조에서 확대된 선출원 규정을 규율하고 국내출원/pct출원은 202조2항에서 규율하는걸 알겠는데요... pct/pct출원에 대한 확대된선출원은 몇조 몇항에 있는건가요...?ㅜㅜ 답변 감사합니다,"안녕하세요? 잘못 이해하고 있습니다. 1. 국내-국내: 법 제55조제4항 2. 국내-PCT: 법 제202조제2항 3. PCT-국내: 법 제202조제3항제2호, 제55조제6항 4. PCT-PCT: 법 제202조제2항, 법 제202조제3항제2호, 제55조제6항 입니다. 기본서 정독이 부족한 것 같네요. 한 번 정독해 보세요~", ,,18.06.28
특허법,문제,194조,특허기출문제 194조관련 질문,"안녕하세요 임병웅 강사님 PCT강의를 듣고 강의노트581p에 있는 16년도 기출문제를 풀다가 4번지문에 국제출원이 '국제출원일 인정요건'을 갖추지 못한경우 수리관청은 출원인에게 2개월 보완할 것을 통지하며, 출원인이 통지된 내용에 따라 2개월 이내에 보완한 경우 보완서가 제출된 날이 국제출원일이 된다. 가 맞는 지문으로 나와있는데요 3가지 의문이 있습니다. 1번 국제출원일 인정요건을 갖추지 못한경우는 보완사유에 해당하는 것이지 누락된 부분의 보완이 아니라서 출원일 인정하지 않고 보완명령 해야하는거 아닌가요? 2번 특허청장이 통지해야 하는데 수리관청이라고 했으니 틀린지문 아닌가요? 3번 보완서가 제출된 날이 아니라 접수된날 아닌가요?","안녕하세요? 1. 네. 그렇습니다. 2. PCT 규정은 수리관청이라고 되어 있고, 그 수리관청 중 하나가 특허청입니다. 3. 도달주의를 취하기 때문에 제출된 날 = 접수된 날 입니다. 열공하세요~", ,,18.07.03
특허법,조문,"204, 205조",[204조]와 [205조]의 보정의 효과 관련해서 질문드립니다,"안녕하세요 임병웅 변리사님 해당 절차와 관련하여 질문드립니다. 국제조사보고 또는 예비심사 절차에서 출원인이 pct 19조 보정 또는 34조 보정을 한 경우에 있어서요.. 해당 보정 자체가 부적법하더라도 이에 대해서는 별도의 거절이유를 통지하지 않으나, 국내단계에 진입하면서 출원인이 번역문 또는 보정서 사본을 제출함에 따라 보정의 효과가 인정되는 경우에는 국내법상의 보정의 효력을 고려하여, 거절이유를 통지하는게 맞는건가요..?? 답변 감사합니다.",안녕하세요? 네. 맞습니다. 법 제47조제1항본문의 시기 보정에 해당하기 때문에 최초거절이유통지를 하게 됩니다. 열공하세요~, ,,18.07.09
특허법,조문,203조,[203]의 우선권주장 출원과 번역문주의에 대한 질문입니다.,"안녕하세요 임병웅 변리사님 종래의 번역문주의에 대한 질문인데요.. 최근에는 개정을 통해, 원문주의로 전환됨에 따라, 원문에만 기재된 발명에 대해서도 확대된 선출원주의 무효사유 등을 판단하는데, 종래에는 번역문을 기반으로 판단했던게 맞나요?? 그렇다면 여기서 제가 궁금한 점이 있는데, 편의상 그림을 첨부하겠습니다. 여기서 을이 15.11.30일에 출원하면서 우선권 주장을 하였으나, 이 출원과정에서 출원공개되기 전에 보정을 B를 삭제하는 취지의 번역문을 제출하는 경우에는 해당 B발명에 대해서는 판단시점도 소급하지 않았던것 맞나요?? 이에 번역문주의에 의할 때에는 병이 등록이 가능했던건가요?? 답변 감사합니다.",안녕하세요? 네. 맞습니다. 열공하세요~, ,,18.07.09
특허법,문제,194조,194조 질문드립니다.,안녕하세요 임병웅 변리사님! 위 사진에 보기 2번이 궁금합니다. 질문의 의도는 발명의 설명 또는 청구범위 일부에 대한것이라면 서면으로 절차 보완을 명할수 잇다는 것이 맞지만. 위의 보기처럼 발명의 설명 또는 청구범위이라고 되어있으면 청구범위 전부에 대하여는 문제가 될수 있다고 생각이 들어서 틀렸다고 봐야 할거 같습니다... 제 생각이 어떠한지 궁금합니다.,"안녕하세요? 완전히 잘못 이해하고 있습니다. 전부를 제출하지 않은 경우 출원일을 인정하지 않고 보완을 명하는 것이고, 일부를 제출하지 않은 경우 출원일을 인정합니다. 기본서를 더 정독해 보세요~", ,,18.08.28
특허법,조문,203조,국내진입의사표시 서면 제출 관련 문의,안녕하세요 임병웅변리사님 다름이아니라 PCT관련 복습중 질문사항이 생겨 글 남깁니다. Q1. 203조 1항 전단을 보면 국제특허출원의 출원인은~특허청장에게 제출하여야한다. 라고 되어있는데요. 그럼 국제특허출원이 국어로 된경우에도 번역문은 제출하지 않지만 국내진입의사표시 서면은 따로 제출해야 하는건가요? Q2. 추가적으로 42조의3에서 3항에 따르면 국어번역문 교체는 보정이 된 경우 그 이후에는 교체를 할 경우 47조 2항의 후단의 판단대상이 바뀌게 되므로 금지를 시키고 있는데 오역정정의 경우는 보정이 먼저 되더라도 할 수 있는건가요? 또한 이 경우(보정이 먼저된 뒤 오역정정이 되는경우)가 허용된다면 이때는 47조 2항 후단의 판단대상이 바뀌게 되는 문제가 발생하지 않는 이유가 있나요? 항상 좋은 강의 감사합니다!,안녕하세요? 1. 네. 법 제203조를 확인해 보세요. 2. 오역정정은 할 수 있습니다. 오역 정정은 발명의 내용을 바꾸는 것이 아니라 단순히 잘못 번역된 것을 바꾸는 것에 불과하기 때문에 이를 인정해도 심사대상의 바뀜으로 인한 폐해가 발생할 여지가 없습니다. 열공하세요~,그러면 예를들어 번역문제출이 있고 보정을 한뒤에 오역정정을 한경우 보정의 신규사항추가판단시(47조 2항) 47조 2항 후단의 판단대상인 번역문은 정정후 번역문이 되는것인가요?,네 그렇습니다,18.08.29
특허법,조문,202조 3항 2호,특허출원 등에 의한 우선권 주장의 특례,"안녕하세요 국내우선권주장의 취하 가능시기에서 후출원에 관계없이 선출원이 PCT출원일 때 선출원의 취하는 ‘국제출원일부터 1년 3개월이 지난 때와 기준일 중 늦은 때 취하간주(202조3항)’ 라고 되어있는데 이 조문에서 기준일이 왜 존재하는지 궁금합니다. 기준일의 의미에 대해서는 알고있습니다. 즉, 56조 1항 [선출원의 출원일로부터 1년3개월이 지난 때] 가 202조 3항 [국제출원일부터 1년 3개월이 지난 때와 기준일 중 늦은 때] 로 바뀌었는데, 기준일이 갑자기 왜 튀어나오는지가 이해가 안갑니다. 그 부분에 대한 입법취지를 설명해주시면 감사하겠습니다.",안녕하세요? 여기서 기준일은 후출원의 기준일을 말합니다. 후출원이 국내단계로 진입해야만 선출원을 취하간주시키겠다는 것이 입법취지입니다. 제목이 질문규칙에 맞지 않네요. 수정해 주세요., ,,18.09.06
특허법,조문,207조,국제출원의 국제공개와 통상의 국내출원의 국내 공개,"안녕하세요! 열심히 특허법을 공부하고 있는 학생입니다. PCT를 공부하다가 국제공개 및 국내공개의 객체적 요건에 대해 질문을 드립니다. 이지특허법 17판 p676쪽 표5-8에 국제공개와 국내공개의 비교 표가 있습니다. 국제출원의 국제공개의 객체적 요건 중 ②공서양속 위반 통상의 국내출원의 국내공개의 객체적 요건 중 ⑤공서양속에 어긋나거나 공중의 위생을 해칠 우려가 있는경우 두 가지에 해당하면 국제공개/국내공개하지 아니한다고 되어있습니다. 그러나 64조 4항 및 5항에 출원공개의 예외에 대해 규정하고 있으나 이와 같은 내용은 포함하지 않고, 공서양속 등의 해당조문 32조도 출원공개를 하지 않는다고 규정하고 있지 않습니다. 216조(서류의 열람등)2항 3호에 비슷한 내용이 있기는 하나, 이는 출원공개를 금하는것이 아닌 서류의 열람을 금하는 규정일 뿐입니다. 디자인보호법 52조 2항과 같이 공서약속 위반 등에 대해 출원공개하지 않는다는 특허법상 규정은 어디에 근거한 것인지 궁금합니다. 국제공개에 대한 규정도 마찬가지로 어디에 근거한 것인지 궁금합니다. 감사합니다.","안녕하세요? 각각 해당 파트를 보면 근거가 다 붙어 있습니다. 국내공개는 시행령 제19조제3항단서이고, 국제공개는 PCT 21(6) 입니다. 한 번 정독해 보세요.", ,,18.09.11
특허법,조문,201조,201조 질문드립니다.,"안녕하세요 임병웅 변리사님 문제를 풀다 궁금한게 있어 질문드립니다. ""외국어로 국제특하출원을 한 출원인이 국내서면제출 기간에 도면의 설명부분에 대한 국어번역문을 제출하지 아니하면 특허청장은 보정을 명령한다"" 이 지문을 맞는 지문으로 보았습니다. 그 이유는 46조로 보정을 명하고 16조로 무효를 할수 있기 때문입니다. 그런데 위 지문이 틀렸다고 하는데 그 이유가 ""최종국어번역문에 의해 원문이 보정된것으로 간주되므로 이 경우에 도면의 설명부분은 삭제 보정된것으로 간주된다"" 라고 하는데.... 도해 특허법의 내용을 위 해설처럼 생각을 해야하는 건가요??",안녕하세요? 맞는 지문입니다. 법 제42조제9항 위반으로 보정을 명합니다. 열공하세요~, ,,18.09.14
