과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,20조,[20조] 절차의 중단사유,"안녕하세요! 객관식 95쪽 문제 질문드립니다. 해설에 특허관리인 또는 위임대리인의 사망,파산의 경우 당사자 교체가 없어도 된다는 게 이해가 안되는데 설명 부탁드립니다. 그럼 재외자의 특허관리인 사망하면 누가 절차 수행하나요..?","안녕하세요? 당사자가 수행을 하고, 당사자가 다른 특허관리인이 선임하면 됩니다. 열공하세요~ 답글기능 더보기", ,,18.01.16
특허법,조문,14조,[14조] 기간계산 간단한 질문이 있습니다,"안녕하세요~ 간단한 질문이 있습니다. 밑으로 많이 내려봤는데 비슷한 질문을 하신분이 안보이더라구요ㅠㅠ 예를 들어 1/2일이 만료일이라고 하면, 정확한 기간의 만료시는 1/1일 24시까지인가요, 아니면 1/2일 24시까지인가요?",후자입니다~, ,,18.01.26
특허법,조문,2조,[2조] 미생물기탁제도,18번의 [1] 판례에서 그 뒤에 비고에서는 심사실무와 시행규칙이 바뀌었다고돼있는데 시험에서 '보정을 명하여야하는 것은아니다' 라고 나오면 판례문구니까 당연히 맞는것으로 처리되는 것인가요?? 그리고 만약 기탁이 부적법한 경우 미완성발명으로 취급되고 보정명령을 받아 보정을 하더라도 미완성발명에서 완성발명으로 보정한 것인데 신규사항추가가 돼서 어차피 거절되는 것 아닌가요?? 그래도 보정명령을 형식적으로 하는건가요??,1. 틀린 지문입니다. 2. 네. 보정명령을 한다고 하여 보정에 의해 항상 그 사유를 해소할 수 있는 것은 아닙니다. 열공하세요~,흠 그러면 첫번째 질문에서 최근 심사실무와 시행규칙이 바뀌었기 때문에 '보정명령을 해야한다'라는 지문이 맞게되는 것인가요???,네,18.01.26
특허법,조문,3조,[제3조]미성년자 등의 행위능력,"특허법 제3조 2항에, 제한능력자의 후견인이 후견감독인의 동의없이 밟을 수 있는 절차로, 특허취소신청이나 상대방이 청구한 심판 또는 재심이 있다고 하는데, 법이 개정되기 전에는 상대방이 청구한 심판 또는 재심을 ""수동적인 절차""로 묶어서 인식하고 있었습니다. 그런데 법이 개정되고 특허취소신청에 대한 절차도 후견감독인의 동의 없이 밟을 수 있다고 나오는데, 이 취소신청 절차도 전 과 마찬가지로 취소신청절차의 특허권자로서의 절차만 수행할 수 있다고 봐야하나요? 아니면 취소신청인으로도 절차를 수행할 수 있다고 봐야하나요?",특허권자로서의 절차만을 의미합니다~, ,,18.01.29
특허법,문제,2조,[2조] 물건발명과 방법발명 질문,객관식 15번 갑이 a물건발명을 출원하였는데 같은날 a를 제조하는 방법발명을 출원한경우 양자 모두 특허를 받을 수 있으며 등록후에는 타방의 허락을 얻지 않고도 실시할 수 있다는 지문이 이해가 안갑니다 등록은 그렇다고 처도 임병웅 변리사님 책에 특허권의 본질은 전용권이라기보다는 배타권이라고 하셨는데 98조가 적용되지 않는다 하더라도 제법실시자의 실시가 물건 발명자의 권리범위에 속해 침해가 성립된다고 생각하는데 실제 판례가 있나요?,"98조를 형성적 의미의 규정으로 보기 때문에 침해가 아닌 것으로 해석하는 것이고, 아직 판례는 없습니다. 열공하세요~", ,,18.02.01
특허법,문제,2조,[2조] 실시,"임변리사님 안녕하세요, (라)지문의 해설에서 말하는 실시는 생사양대입청 중에 양도 또는 대여의 청약에 해당하는 것인가요? 잘 와닿지 않아서 설문의 의미가 실시를 의미했다고는 파악하지 못했습니다.. 항상 감사합니다!",네. 청약에 해당합니다., ,,18.02.06
특허법,문제,14조,[14조] 기간의 계산,"임변리사님 안녕하세요, 아래 문제의 해설 중 원칙적으로 2021년 5월1일까지가 재심청구기간이다~라는 부분에서, 5월1일은 근로자의 날이니 원칙적으로 5월2일로 만료해야 하는 것이 아닌지가 궁금합니다! 감사합니다ㅎㅎ",그러네요~, ,,18.02.06
특허법,문제,1조,[1조]목적 객관식 3번,[1조]목적 객관식 3번안녕하세요 선생님 객관식 문제집에서 6번 해설에서 노하우에 별도로 비밀보장 기간이 있지 않다고 했는데 4번보기 전반부에서 비밀보장기간 중 보호되나 라는 지문은 그럼 틀린것 아닌가요?,"비밀보장이 안 되니, 내가 비밀을 보장하는 동안 보호가 된다는 것입니다. 열공하세요~", ,,18.02.08
특허법,조문,2조,(2조) 실시,"임변리사님 안녕하세요, 아래 (가) 지문에서 창고업자가 보관하고 있는 경우는 2조 디목에 어디에 해당하나요? 누군가로부터 양도받았을 것이 전제되니 양도로 보아야 하나요? 전 침해나 간접침해는 아니지만 침해될 우려가 있는 행위이므로 126조에 해당할 것이라 생각하여 옳다 했는데, 해설을 보니 실시에 해당한다는 취지인 것 같습니다ㅜㅠ 도움 부탁드립니다!","(가)는 실시에 해당하지 않지만, 침해할 우려가 있는 경우 <침해예방>에 필요한 조치를 취할 수 있는 것입니다. 해설이 약간 불충분하네요~", ,,18.02.10
특허법,조문,11조,(11조) 복수 당사자 대표,"안녕하세요 변리사님 공동출원인 중 일부의 자만 대리인이 있는 경우 예를 들어 복수출원인이 a b c d 고 c,d에게는< 갑,을 >의 임의대리인이 있는 경우 11조 1항 각호를 제외한 경우 절차를 밟을 때, <갑,을>이 c d뿐만 아니라 a,b 에 관한 절차도 대리인 단독으로 밟을 수 있는 의미인가요? 이럴 경우 a b 의 권리를 남용하거나 침해할 상황이 생기지않나요? 답변에 미리 감사드립니다",안녕하세요? 네. 가능합니다. 법 제11조제1항각호를 제외하고는 각자대표이기 때문입니다. 열공하세요~ 답글기능 더보기, ,,18.02.18
특허법,조문,29조,"미생물발명+29조1항본문, 15조","1. 29조1항본문+미생물발명 미생물발명에 대하여 분할출원, 변경출원, 조약우주 수반출원 하는 경우 수탁증사본제출과 원용기재가 없으면 미완성발명으로 취급해야 하는 것인가요? 2. 15조 17조의 경우 연장등록거절결정불복심판의 경우도 포함되는 것으로 아는데 15조의 경우도 포함되는 것인가요? 3. 도해특허법, 특객에 조약파트는 빠졌는데 시험범위에서 제외된 것인가요? 감사합니다.",1. 네 2. 네 3. 시험범위에 포함됩니다. 도해와 특객도 조약 파트가 빠져 있지 않습니다. 열공하세요~, ,,18.02.19
특허법,문제,4조,4조] 비법인 사단재단 질문드립니다.,"안녕하세요 임병웅 변리사님 객관식 질문있습니다. 비법인 사단 재단은 대표자나 관리인이 정해져있는 경우 사단, 재단의 이름으로 심사청구인, 특허취소신청인, 심판청구인, 피청구인, 재심청구인, 피청구인이 될 수 있다고 해서 암기했는데요. 객관식 43페이지 4번보기를 보니 틀린보기라고 나와있어서 질문드립니다. 심판의 청구인, 피청구인 중에서도 되는것이 있고 안되는 것이 있는건가요? 즉, '모든'이라는 말이 4번보기에 들어가있어서 틀린건가요?? 저작자 표시컨텐츠변경비영리","예를 들어 거절결정불복심판은 출원인이 청구할 수 잇는데, 출원인은 권리능력을 전제조건으로 하므로 비법인 사단, 재단은 될 수 없습니다. 기본서를 정독해 보세요~", ,,18.02.21
특허법,조문,14조,(14조) 기간의 계산,"임변리사님 안녕하세요 유독 왜 이렇게 기간계산이 어려운지 모르겠습니다..ㅜㅜ 아래에서 심결확정 후 3년인 날을 21. 4. 3이라고 하였는데, 14조 3호에서 본문에 따르면, 월 또는 연의 처음부터 기산을 하고 되면 전날로 만료하는 것이 아니라 그 날로 만료하게 되는 것 아닌가요? 따라서 확정일인 18.4.4 0시부터 기산하면 제척기간 3년은 21.4.4에 만료하는 것이 아닌지 궁금합니다.. 항상 감사합니다!!",초일(2018.4.4)-기산일(2018.4.4)-역법적(3년)-만료일(2021.4.4의 전일 = 2021.4.3) 입니다., ,,18.02.22
특허법,조문,2조,[2조] 미완성발명과 기재불비 관련,임병웅 변리사님 안녕하세요. 이번 1월 이지특허법 개정 추록을 내시면서 발명의 성립성 흠결의 효과로서 (2) 42조3항1호 및 4항 위반 -> (2)42조3항1호 위반 으로 표현을 정정하셨는데요. 이렇게 고치신 이유가 42조3항1호 위반과 42조4항1호 위반은 개별적으로 판단해야하기 때문에 42조3항1호만으로 한정하신건가요?,네. 그렇습니다~, ,,18.03.07
특허법,조문,2조,[2조] 물건발명과 방법발명 병존 관련,"임병웅 변리사님 안녕하세요. 이지특허 87페이지 물건발명의 제법발명의 병존가능성에서, 선출원 제법발명의 발명의 설명에는 물건이 반드시 기재되어야 하므로 후출원 물건발명은 신규성 혹은 확대된선원지위 위반으로 특허받지 못한다고 하셨는데, <질문> 1. 제법발명의 발명의 설명에 반드시 물건을 기재해야하는건가요? 만약 42조3항1호나 42조4항1호 요건이 충족되게끔 제법발명의 발명의설명을 적을 수 있다면 제법만 기재하면 되지 물건을 꼭 기재할 필요는 없지 않나요? 2. 같은 논리로 볼때, 물건발명의 발명의 설명에 물건뿐 아니라 반드시 제법도 기재해야하는건가요? 만일 물건발명의 발명의설명에 제법 없이 물건만 적는다면 기재불비 거절이유가 존재하나요?",1. 물건을 생산하는 방법발명을 기재하는데 물건을 기재하지 않고 할 수 있을까요? 2. 범용성이 있는 제법이 아니라면 기재불비입니다. 열공하세요, ,,18.03.08
특허법,조문,28조,[28조]권리등록 신청 서류,권리 등록 신청서류가 돈 내고 특허등록 받는 것만 생각했는데 이전신청이나 출원서등도 포함되나요?,등록신청서류는 법 제85조의 특허원부에 등록하는 서류를 말합니다. 출원서는 당연히 포함되지 않습니다., ,,18.03.24
특허법,조문,2조1항,2조1항 정의와 완성발명,"안녕하세요. 질문 있어서 글 올립니다 발명의성립성을만족한발명과 완성발명의 관계가 궁금합니다. 예를들어.. 최근 오케스트라 기법 이용한 피부미용 판례에서 저는 성립성이 없다고 생각하여 자기창고 검토 했습니다. 그러니 판례는 완성발명인지 여부만 검토하더라구요. 성립성은 자기창고(특히 자연법칙 전체적으로 이용하고 일정한 확실성및 반복가능성 있어야한다)로 검토하고 완성발명인지 판단방법은 판례가”완성발명이란 통상기술자가 반복실시하여 목적하는 기술적 효과 얻을수 있을 정도로 구체적 객관적 구성되어 있는 발명이며 이는 명새서에 기재된 발명의 목적 구성 효과 등을 구체적으로 고려하여 출원시의 기술수준에 입각하여 판단한다” 라고 판시 합니다. 또한 ""그러므로 산업상이용가능성이 없다"" 라고도 판시합니다. 완성 발명이 아니라서 산업상이용가능성이 없다고 판시하는거같은데.. 성립성이랑은 어떤관계인지.. 성립성 판단과 완성발명 판단이 비슷한거 같으면서도.. 다른 개념인거 같긴합니다만 두 개념의 관계가 궁금합니다","안녕하세요? 판례는 같은 개념으로 사용하고 있습니다. 굳이 구분한다면, 성립성이 없는 발명의 유형으로 미완성발명과 비발명이 있기 때문에, 성립성 판단이 조금 더 넓은 개념입니다. 기본서를 정독해 보세요~", ,,18.04.11
특허법,조문,2조,[2조 3호] 실시인지 여부,안녕하세요! 이번달 부터 인강으로 임병웅 변리사님 특허법을 수강하고 있는 학생입니다. 다름이 아니라 2조 3호를 해석함에 있어서 다목 즉 제법발명인 경우에 조문에서 나목의 행위 외에 그 방법에 의하여 생산한 물건을 사양대수청하는 행위라고 하길래 그렇다면 제법발명에서 실시는 나목에 행위 외에라고 했으니 물건을 생산하는 방법의 사용은 제외해서 실시가 아니라고 생각했는데 실시이더군요 여기서 '외에'라는 말을 해석할때 전 제외라고 생각했는데 잘못된건가요?,"안녕하세요? ""외에"" = 더하여 입니다", ,,18.04.29
특허법,조문,14조,[14조]기간의 계산,대법원 2014.2.13 선고 2013후1573판결 심결취소소송이 특허법원에 관한 절차라서 14조4호 적용안하고 민법적용한다고 있길래 그러면 근로자의날이 공휴일이 아니게 되는거는 이해하겠습니다 판례는 5.2날 심결취소소송 제기 못한다고 되있길래 그러면 기각심결문받은날부터 30일의 만료일이 5.1이라면 민법따라서 5.1날 만료해서 5.2일0시부터 거불심기각심결확정이니까 심결취소소송제기 못하는건가요? 그러면 기각심결문송달은 14조4호 특허에관한절차가 아니라서 민법적용하는건가요?? 아니면 심결취소소송은 5.1공휴일이아닌 민법따르지만 기각심결문확정은 특허법 따라서 5.1이 공휴일이니까 5.2날만료 즉5.3일0시에 확정인건가여? 즉5.2일은 심결취소소송은 제소못하지만 기각심결문확정일은 아직 안된 그런날 인지 헷갈려서 질문드립니다,"5.2 0시에 확정됩니다. 심결등본송달이 특허에 관한 절차라고 할지라도, 등본송달일로부터 30일 이내 불복할 수 있는지 여부는 특허에 관한 절차가 아니기 때문입니다.", ,,18.05.18
특허법,조문,28조,[28조] 서류제출의 효력발생시기,제28조 제②항 제2호 우편물의 통신일부인에 표시된 날이 분명하지 아니한 경우: 우체국에 제출한 날을 우편물 수령증에 의하여 증명한 날 간단한 질문입니다. 우체국에 제출한 날이 9월 11일이고 수령증에 의하여 증명한 날이 9월 15일이면 9월 15일에 도달한 것으로 간주하는 것이죠? 우편물을 제출한 날을 증명했는데 등기와는 달리 제출일이 아닌 증명일이 되는 것 같아서요..,제출한 날과 수령증에 의해 제출된 날이 다를 수 없습니다. 등기를 한 번이라도 보내보면 제출한 날을 기준으로 수령증을 발부해 준다는 것을 알 수 있습니다., ,,18.05.19
특허법,조문,4조,[4조] 출원심사청구인,안녕하세요 임병웅변리사님 기본강의들으며 공부를 하다 질의사항이 생겨 글 남기게 되었습니다. 특허법 4조의 경우 비법인사단 재단은 요건을 만족하면 출원심사의 청구인이 될수있다고 하였는데 여기서 말하는 출원심사라는게 특허출원 후 특허를 받기위해 심사청구를 하는 것을 뜻하는게 맞나요? 맞다면 82조의 2항에서 말하는 제3자가 심사청구를 한 경우에 비법인 사단 재단도 제3자에 포함될거라 생각하는데 맞나요? 항상 좋은 강의 잘듣고 있습니다. 좋은 하루 보내세요!!,안녕하세요? 네. 맞습니다. 심사청구는 누구든지 할 수 있기 때문입니다. 열공하세요~, ,,18.06.13
특허법,조문,2조,[2조] 발명의 성립성에 대해 질문있습니다,"(1) 발명의 성립성에서 [컴퓨터 프로그램 관련 발명]이 정확히 이해가가지 않습니다 소프트웨어를 이용해 하드웨어에 물리적 변환을 가져오는 발명으로 보면 되는건가요? 예를들어 어떤 로봇에 프로그래밍을해서 동굴을 탐사하게 만든다면 이 로봇은 컴퓨터 프로그램 관련 발명에 해당하나요? 만약 맞다면 보호받는 범위는 프로그래밍+로봇인가요 아니면 프로그래밍만 해당하나요? (2) o 영업방법(BM) 특허의 대표적인 사례로서, 미국 코네티컷 주의 프라이스라인社 (www.priceline.com)가 1998년 8월 미국 특허청으로부터 취득한 소위 ""역경매(reverse-auction)"" 관련 특허를 들 수 있음. o 역경매 방식의 특허란 공급자가 물건을 소비자에게 경매를 통해서 최고가로 낙찰시키는 기존의 방식에서, 역으로 소비자가 물건의 값을 먼저 제시하여, 이 조건을 수락하는 공급자와 연결시켜주는 영업방식을 인터넷상에서 구현된 형태로 출원한 특허를 말함. o 실제 미국에 등록된 청구범위(←US 5794207) a. 제공가격을 포함하는 조건부 구매요청을 컴퓨터에 입력하고, b. 조건부 구매 요청과 관련된 지불 식별수단, 신용카드 계좌를 나타내는 지불 식별수단을 컴퓨터에 입력하며, c. 지불 식별수단 접수 후에 다수의 판매자들에게 조건부 구매 요청을 출력하고, d. 조건부 구매 요청에 응하는 승낙과 판매자로부터의 승낙을 컴퓨터에 입력하며, e. 지불 식별수단을 이용하여 판매자에게 지불수단을 제공하는 것으로 구성되는, 컴퓨터를 이용하여 판매자와 한 명 이상의 판매자 간의 거래를 용이하게 하는 방법 특허청에서 가져온 BM발명 사례인데 여기서 BM발명의 성립요건인 ""소프트웨어에 의한 정보처리가 하드웨어를 이용하여 구체적으로 실현되고 있어야한다""에 해당하는 부분이 어딘가요? 하드웨어와 관련된건 컴퓨터에 입력한다 정도 밖에 없어보이는데 이정도만 해당되어도 하드웨어를 이용하여 구체적으로 실현되고 있다에 해당하나요? 컴퓨터프로그램발명이든 BM발명이든 하드웨어라는걸 어느정도 변환시켜야하고 구체적 실현이라는건 어느정도를 말하는지 너무 이해가 가지 않습니다... 그리고 ""전자상거래 관련 발명은 크게 i) 컴퓨터상에서 구현되는 구성의 한정이 없는 유형과 ii) 컴퓨터상에서 구현되는 구성의 한정이 있는 유형으로 구분될 수 있는데, 순수한 영업방법과 추상적 아이디어와 같은 컴퓨터상에서 구현되는 구성의 한정이 없는 유형은 발명의 성립성이 부정된다.""에서 [구성의 한정]이라는게 무슨 뜻인지 알고싶습니다. 그리고 문장을 해석해보면 i)과 ii)는 전자상거래 관련 발명인데 i)은 발명의 성립성이 부정된다는 뜻같은데 그러면 i)은 발명의 성립성은 부정되는데 발명이란 뜻인가요? (3) 비발명의 예시 중 [정보의 단순한 제시]에 대해서도 질문이 있습니다 가령 A가 발명에 해당하는데 B라는 기계가 A를 단순히 제시해주는 기능만 있으면 B는 발명에 해당하지 않지만 제시해주는 기능 자체에 발명성이 있으면 제시 그 자체 또는 기계 B도 발명에 해당한다고 생각하면 되나요? 질문이 너무 많아 죄송합니다 이상하게 이 단원이 가장 어렵네요ㅠㅠ 저작자 표시컨텐츠변경비영리","1. 프로그램 자체는 발명이 아니고, 프로그램이 로봇의 물리적 구성(하드웨어)을 어떻게 이용하는지가 명시된 부분에 한해 발명의 성립성이 인정됩니다. 2-1) 명세서를 찾아보면, 하드웨어에 대한 설명이 기재되어 있을 것입니다. 2-2) 발명의 성립성이 부정되는데 발명이다라는 것은 모순되는 얘기입니다. 하드웨어(물리적 구성) 없이 단순히 프로그램만 기재한 경우에는 발명의 성립성이 인정되지 않는다는 것입니다. 3. A가수 음원을 플레이한 mp3 플레이어가 있는데 B가수 음원을 플레이한 mp3 플레이어는, 음원이 달라졌다고 하여 새로운 발명이 되지 않는다는 것입니다. 열공하세요", ,,18.06.29
특허법,조문,11조,11조 복수당사자 대표,이지특허법 책에 보면 공동출원인중 일부의 자만 대리인이 있는 경우 11조 1항 각 호에 따른 절차가 아닌 범위에서 단독으로 절차를 밞을 수 있다는데 11조 1항 각호에 절차가 아닌 것이 출원 및 심판청구로 알고 있습니다. 하지만 출원 및 심판청구는 전원이 해야 하는 것으로 알고있는데 3명이 출원하고 1명만 대리인을 선임했다면 그 대리인이 혼자서 심판청구 할 수 있는건가요?,대리인을 선임하지 않은 다른 출원인과 함께 해야 합니다. 열공하세요~, ,,18.07.08
특허법,문제,2조,"[2조] 실시 태양 중 ""사용"" 질문드립니다.","위 사안의 보기 3번에서 주체 D사의 행위중 1. D사가 C사로부터 프로펠러를 구입(양수) - 실시태양 아니라서 침해 X 2. 프로펠러를 선박에 장착 - ? 3. 장착한 선박을 Q사(카타르) 수출 - 실시태양 아니라서 침해 X 질문 : 보기3번 해설에 D사의 사용행위도 특허권 침해라고 나와있는데, 프로펠러를 선박에 장착하는 행위가 프로펠러의 ""사용"" 이 되는건가요? 저는 사용을 프로펠러 자체의 본질적인 기능을 발휘하는 사용이라고 생각해서 장착하는 행위는 사용이 아니라고 생각했습니다 ㅜㅜ 답변부탁드립니다(__)","프로펠러를 사용하고 않고, 선박에 프로펠러를 창작한 후 수출할 수 있는 방법은 없습니다. 한 번 더 고민해 보세요~", ,,18.07.24
특허법,조문,9조,[9조]개별대리,"이지특허법에 다수의 대리인이 공동대리의 특약을 하였다 하더라도 (대외적으로는 효력이 없기 때문에) 대리인 각자의 의사에 따라 대리권을 행사할 수 있으며, 특허청 등은 ""대리인 1명에게만 서류를 송달하면 된다.""라고 나와있는데, 각자의 의사에 따라 개별대리할 수 있는것이라서 각자한테 서류를 송달하는거 아닌가요?? 개별대리라는게 각자 특허에 관한 절차를 진행하는거라서 특허청이 서류를 대리인 각자에게 (예를들어 대리인이 세명이면 3명에게 각자 서류송달) 송달하는 것으로 이해했는데 잘못 이해한건가요..?",네. 잘못 이해하고 있습니다. 3명 중 한 명에게만 서류를 송달하면 된다는 의미입니다. 열공하세요, ,,18.07.25
특허법,조문,2조,[의약용도발명 및 선택발명] 추가자료 제출 여부,"안녕하세요 변리사님 시험을 앞두고 급히 질문 하나 드립니다. 선택발명과 의약용도발명의 경우 발명의 설명에 정량적 기재를 하지 않은 경우. 추후 비교실험데이터 등 '추가자료' 제출을 불허하는 판례가 공통으로 있는 것으로 알고 있습니다. 다만, 그 외에 선택발명에 관련하여서 '추가자료'제출 가능하다는 판례, 및 최근 10대판례 해설?자료에서 용도발명의 경우는 추후 제출 불가능하나(용도자체가 구성이기 때문) 선택발명의 경우는 가능하다는 등의 내용으로 '추가자료'제출 여부가 통일되지 않고 혼재되는 것으로 이해됩니다. 이와 관련하여 제가 잘못 이해하고 있는 부분이 있는지? 그리고 선택발명과 의약용도발명의 추가자료 제출 여부를 어떻게 정리하면 좋을지 질문드립니다. 날씨 더운데 건강 유의하시고 그간 가르침에 감사드립니다.","완전히 잘못 이해하고 있습니다. 추가 제출이 허용되는지가 아니라, 의견서에 기재하였을 때 진보성 판단시 이를 인정할 수 있을 것인가에 대한 내용입니다. 이에 대한 판단기준은 통상의 기술자가 명세서로부터 추론 가능한 효과인지 여부입니다. 구체적으로 적용했을 때, 선택발명, 의약발명 모두 실험데이터(정량적 기재)를 의견서에 개진하는 것은 인정되지 않고, 비교실험데이터를 개진하는 것은 일반적으로 인정됩니다. 제목이 질문규칙에 맞지 않습니다. [제2조]를 추가해 주세요~", ,,18.07.25
특허법,조문,14조,[14조] 기간의 계산,"안녕하세요 변리사님. 14조 기간의 계산 4호에서 특허에 관한 절차에서 마지막 날이 공휴일(근로자날 및 토요일)이면 그 다음날로 만료한다. 라고 되어있는데 여기서 '특허에 관한 절차'는 법정기간, 지정기간, 심결에 대한 소 제소기간도 제외라고 알고 있습니다. 그렇다면 55조,56조에서 나오는 우선권주장의 보정 또는 추가의 기간 1년 4개월은 이 조문에서 제외되어 1년 4개월의 해당하는 날로 만료되는 것인가요?","답변드리면, 잘못 알고 있습니다. 심결취소소송 제기기간은 제외되지만, 법정기간, 지정기간이 제외되는 것은 아닙니다. 구체적으로, 당사자가 밟아야 하는 기간이 아닌 경우 제외됩니다. 따라서, 우선권주장의 보정 또는 추가의 기간은 당사자가 밟아야 하는 기간이기 때문에 제외되지 않습니다.", ,,18.07.26
특허법,조문,8조,[8조] 복대리인과 임의대리권의 불소멸 사유,"복대리인의 대리권은 본인 또는 대리인이 수권행위를 철회한 경우에 당연히 소멸하지만 법 제8조의 임의대리권의 불소멸 사유에 의하여 소멸하지 아니한다. 여기에서 제8조의 불소멸사유는 본인의 사행합수, 법정대리인의 사행소변인데 교과서를 읽어보면 [(3) 대리인이 사망한 경우]라는 제목 아래 쓰여 있어서 임의대리인이 사망한 경우에도 적용하는 것 같아 보이는데요.. 복대리인의 대리권이 법정대리인이 아닌 '임의대리인'의 사망, 행위능력 상실, 대리권의 소멸이나 변경의 경우에도 소멸하지 않나요?",네. 임의대리권의 소멸사유가 있더라도 복대리권은 소멸하지 않습니다, ,,18.08.21
특허법,문제,2조,컴퓨터프로그램 관련 발명에 관해서,객관식특허법에서 '현행 특허법상 등록의 대상이 되는 발명으로서의 성립이 가능한지 여부를 올바르게 표시한것은?' 이란 질문에 대한 보기로 ㄷ. 컴퓨터로 읽을 수 있는 매체에 저장된 프로그램 ㅋ. 병원업무자동화 프로그램과 결합한 전산시스템 이 두 가지가 발명으로서의 성립이 가능한 이유를 모르겠습니다. ㄷ. 같은 경우 'usb에 저장된 프로그램'으로 해석해도 맞는 말인지 ㄹ. 의 경우 '전산시스템'을 프로그램이 결합된 '장치'로 볼 수 있는지 아니면 전혀 틀리게 해석한건지 알려주시면 감사하겠습니다 추가로 이 부분이 너무 이해가 안가서그러는데 '컴퓨터 프로그램에 의한 정보처리가 하드웨어를 이용해 구체적으로 실현되는 경우'에 해당하는 쉽게 생각할 수 있는 간단한 예로 어떤 것이 있나요? 저작자 표시컨텐츠변경비영리,"ㄷ. 맞습니다. ㄹ. 시스템은 물건발명의 하나의 유형입니다. 예륻 들어, a단계, b단계, c단계를 포함하는 온라인에서 고스톱을 치는 방법이라고 했을 때, a단계, b단계, c단계가 하드웨어(컴퓨터)의 어떤 구성을 이용하여 실현되는지가 발명의 설명에 명시되어 있어야 한다는 것입니다. 열공하세요~",그러면 ㄷ의 경우 같은 프로그램이라도 그냥 출원하면 거절되고 저장매체에 저장하여 출원하면 등록이 되는건가요?,네. 그렇습니다. 기본서를 한 번 정독해 보세요~,18.09.02
특허법,조문,6조,[6조] 임의대리인의 특허 출원이 특별수권행위인지 여부,안녕하세요. 특허법 6조에 관해 궁금한 점이 있습니다. 조문을 보면 6조 1호 : 특허출원의 변경 포기 취하 - 는 특별수권행위라고 나와있는데 '출원' 그 자체도 6조 1호에 해당이 되는 것인가요? 아니면 '특허출원의 변경'은 '변경출원'만을 의미하는 건가요?,변경출원만 해당합니다. 열공하세요~, ,,18.09.03
특허법,조문,2조,[2조] 정보저장장치의 발명의 성립성에 관하여 질문드립니다.,"안녕하세요. 임변리사님 교재 항상 잘 쓰고있습니다. 문제를 풀던 중 궁금한 내용이 생겨 질문드립니다. 10판 객관식 교재에 ""녹음된 음악에만 특징이 있는 CD""가 특허법상 발명으로 볼 수 없다고 합니다. 정보를 단순히 제시할 뿐이어서 발명의 성립성에서 문제가 있다고 해설이 되어있습니다. 정보가 든 것을 특징으로하는 정보저장장치이기 때문이겠죠. 궁금한 것은 다음과 같습니다. 1 '정보저장장치' 그 자체는 전체로서 자연법칙을 이용하고, 기술적 사상이며 창작성있는 고도한 것이므로 물건발명으로서 발명의 성립성이 있습니다. 저는 여기에 '저장된 정보를 특징으로 하는' 이라고 한정을 하는 것은 발명에 대한 부가일 뿐이라고 생각합니다. ""정보를 단순히 제시할 뿐"" 이라고 해석하기에는, 청구범위에서 특정하는 발명이 '정보'가 아니라 정보로서 한정하는 '정보저장장치'이기 때문입니다. 즉 '저장된 정보를 특징으로 하는 정보저장장치'의 경우 발명의 성립성으로 인한 산업상이용가능성(29조 1항 본문) 이 아닌 그 기재방식(42조)이나 진보성(29조 2항) 등의 이유로 거절을 해야한다고 생각합니다. 2 '학습자가 만화이미지 등을 통하여 효과적으로 한자학습을 할 수 있도록 하는 한자학습교재' 는 발명의 성립성이 있습니다. 이를 '학습자가 효과적으로 한자학습을 할 수 있도록 하는 만화이미지 등을 특징으로하는 한자학습교재'로 바꾼다면 청구범위는 바뀌었으나 발명 그 자체는 바뀌지 않는 것 같습니다. 한편 후자의 경우 '저장된 정보를 특징으로하는 정보저장장치'라는 형식과 대응시킬 수 있는 것 같습니다. 이 경우 발명은 동일하지만 전자의 방식으로 청구범위 기재시 발명의 성립성이 있고, 후자의 방식으로 청구범위를 기재하면 발명의 성립성이 없게 됩니다. 발명의 성립성은 발명 그 자체로 해석하고, 청구범위 기재방식 위반은 별도로 고려해야한다고 생각했는데, 같은 발명에 대한 청구범위 기재방식 차이에 의해 발명의 성립성 여부가 달라지게 되니 혼란스럽습니다. 제가 여기서 어떠한 잘못된 해석을 했는지 알려주셨으면 합니다. 감사합니다.","안녕하세요? 1. 녹음된 음악에만 특징이 있는 CD는, 음악이 기술적 사상이 아닌 표현을 달리한 것이기 때문에 저작권법의 보호대상에 해당합니다. 즉, 녹음된 음악은 발명의 성립성이 인정되지 않는다는 것입니다. 2. 학습자가 만화이미지 등을 통하여 학습을 할 수 있도록 하는것은 표현이 아닌 기술적 사상이기 때문에 발명의 성립성이 인정된다는 것이 판례의 요지입니다. 열공하세요~", ,,18.09.04
