과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,35조,(35조) 정당한 권리자의 특허권 이전청구?댓글수2,죄송합니다 양식이있는 공지를 못봤네요. 객관식 303번문제중 내용입니다 사) 병은 특허법 35조에 의한 절차에의하지않고 을의 특허에 대한 이전등록청구를 할수 있다. 대해서 정오표가 올라와있더라구요. (사)에는 정당한 권리자가 이전등록청구형태로 특허를 이전받을 수 있는것으로 알고있는데 '절차에의하지 않은'경우에는 안되는걸로 기억하고 있는데 잘못 기억하고있는건가요?,"잘못 이해하고 있습니다. 법 제35조에 의한 절차는 무권리자특허를 무효심판에 의해 무효로 시키고 정당한권리자가 별개의 출원을 하는 것이고, 법 제99조의2에 의한 절차는 무권리자특허를 정당한권리자 명의로 이전청구하는 것입니다. 법 제35조와 법 제99조의2는 별개의 것으로서 정당한 권리자가 취사선택하는 것입니다. 예를 들어, 무권리자특허를 무효로 한다면 정당한 권리자가 이전청구를 할 수는 없습니다. 열공하세요~", ,,17.12.29
특허법,조문,51조,"[제51조, 제63조]?댓글수2","안녕하세요 변리사님 보정각하에 대해 궁금한게 있어서 질문드립니다. 제51조 제2항 제1항에 따른 각하결정은 서면으로 하여야 하며, 그 이유를 붙여야 한다. 제63조 제1항 본문+단서 심사관은 다음 각 호의 어느 하나에 해당하는 경우 특허출원인에게 (1)거절이유를 통지하고, 기간을 정하여 (2)의견서를 제출할 수 있는 기회를 주어야 한다. 다만, 제51조제1항에 따라 각하결정을 하려는 경우에는 그러하지 아니하다. 라고 조문에 명시되어 있는데 제가 개념이 잘 안 되어 있어서 궁금한것은 1. 각하결정은 서면으로 하고 그 (거절)이유를 붙여야 한다. 다만 (1)거절이유를 통지하지 아니하고 (2)의견서 제출할 수 있는 기회를 주지 않는다. (즉 서면으로는 거절이유를 붙이되 통지하지 않는다.) 2. 각하결정은 서면으로 하고 그 (거절)이유를 붙여야 한다. 다만 (1)거절이유를 통지하고 (2)의견서 제출할 수 있는 기회를 주지 않는다. (즉 거절이유를 통지하되 의견서 제출기회를 주지 않는다.) 3. 각하결정은 서면으로 하고 그 (거절이유가아니다)이유를 붙여야 한다. 다만 (1)거절이유를 통지하지 아니하고 (2)의견서 제출할 수 있는 기회를 주지 않는다. (무슨 이유인지는 모르겠지만 서면으로 각하결정과 이유를 붙이되 거절이유를 통지하지 않고 의견서 제출기회를 주지 않는다.) 중 어느것이 맞는건지 혹은 다 틀린건지 모르겠습니다. 혹시 3번이 맞다면 서면으로 하는 이유가 무슨 이유인지도 알 수 있을까요? 언제나 감사합니다!","대부분의 행정처분은 이유가 붙습니다. 무효로 할 때부터 이유가, 보정각하할 때도 이유가, 거절결정할 때도 이유가, 심결할 때도 이유가 붙습니다. 그런데 그 이유는 거절이유통지와는 전혀 다른 것입니다. 요지는 3번이 답이네요. 열공하세요~", ,,17.12.31
특허법,조문,55조,[55조]조약우선권주장시 선출원의 지위?댓글수1,안녕하세요 변리사님 도해 59쪽에 있는 표에서 조약우선권주장출원의 경우 선출원의 지위에 대해 궁금해서 질문드립니다. 외국출원의 경우 제36조의 지위를 못 갖는거로 알고 있습니다만 조약우선권주장출원의 경우 후출원의 판단시점이 선출원으로 소급되기 때문에 후출원의 제36조 지위가 선출원 시점에 있다고 이해해도 되는지 여쭤보려고 질문드립니다. 새해 복 많이 받으세요! 저작자 표시컨텐츠변경비영리,안녕하세요? 그렇게 이해하면 맞습니다. 새해 복 많이 받으세요~, ,,18.01.01
특허법,문제,54조,[제54조7항]조약우선권 주장 추가?댓글수1,안녕하세요~ 특객 405번 문제에서 55조7항으로 인해 출원시 조약우선권주장만 하고 국내우선권주장을 하지않은 경우는 국내우선권 주장추가가 안된다고 나와있습니다 그렇다면 54조7항으로 인해 출원시 국내우선권주장만 하고 조약우선권주장을 하지않은 경우는 조약우선권 주장추가가 안되나요??,안녕하세요? 네. 안됩니다. 법조문 자체의 이해에 대한 기본기가 아직 부족한 것 같네요. 법조문을 정독해 보세요~, ,,18.01.01
특허법,조문,56조,"(56조 1항 3호 , 56조 1항 본문) 국내우주의 선출원?댓글수1","안녕하세요 변리사님 국내우주출원의 선출원이 취하되기 전에 선출원이 등록결정확정될 경우 선출원은 취하가 안되는데, 이 경우 국내우선권주장의 출원은 본래대로 국내우주출원의 효과를 누리게되나요? 아니면 국내우주의 효력을 잃어 판단시점 소급효 없이 실제 출원일을 기준으로 요건등을 판단하나요? 답변에 미리감사드리며 새해복많이받으세요.","안녕하세요? 판단시점이 소급하되, 협의제에 걸리게 됩니다. 열공하세요~ 답글기능 더보기", ,,18.01.02
특허법,조문,52조,"[52,54조] 우선권주장을 수반한 분할출원에 관해 질문드립니다.?댓글수2","안녕하세요 변리사님. 외국 출원을 기초로 조약우선권주장을 수반한 대한민국의 특허출원 A가 있은 후 그 A를 분할한 분할출원 B가 이루어졌을 경우에 B의 우선권증명서류 제출기간에 대한 질문입니다. B의 우선권증명서류 제출은 B의 출원일 후 3개월이 되는날 까지 가능한 것으로 알고 있는데요, 만일 A의 출원일 과 B의 출원일이 큰 시간적 차이 없이 이루어졌을 때에는 A의 우선권증명서류 제출기간보다 B의 우선권증명서류 제출기간이 빨리 만료되어 버리는 케이스가 생길 수 있을 것 같습니다. 그런데 B입장에서는 원출원인 A의 우선권증명서류 제출기간이 만료되기도 전에 분할출원인 B의 우선권증명서류 제출기간이 만료되는것은 막연한 느낌이지만 다소 불합리한 면이 있는 것 같아 질문하게 되었습니다. 제가 가정한 상황과 제 생각에 틀린점이 있다면 지적해주시면 감사드리겠습니다. 또한 실무상 위와 같은 경우 어떻게 절차가 진행되는지도 궁금합니다! 늘 감사드리고 새해복 많이받으세요^^",안녕하세요? 1년 4개월과 3개월 중 늦은 날까지입니다. 기본서에 충분히 설명되어 있으니 다시 한 번 정독해 보세요~, ,,18.01.02
특허법,문제,55조,[55조]7항의 선출원일과 최우선일?댓글수2,안녕하세요 임병웅변리사님! (특객 69번의 5번지문관련) 최우선일과 선출원일의 차이가 무엇인가요? 감사합니다!!,"안녕하세요? 법조문을 꼼꼼히 안 보고 있는 것 같습니다. 법 제54조제7항에서 최우선일은 조약/국내우주 상관없이 기초 중 가장 빠른 날이고, 법 제55조제7항에서 선출원일은 국내우선의 기초 출원일을 말합니다. 열공하세요~", ,,18.01.02
특허법,조문,52조,[52]분할출원의 확선의 지위?댓글수1,분할출원되었을때 청구범위에 기재되지 않고 발명의 설명에만 기재된 발명에 대해서는 그 발명이 원출원의 청구범위에 기재되어 있을 때 여전히 원 출원일의 기준에서 확선의 지위를 갖는건가요?,원출원과 분할출원의 확선의 지위는 서로 별개의 것입니다. 각각 생각해야 합니다. 열공하세요~, ,,18.01.04
특허법,문제,33조,[33조] 정당권리자 관련 질문드립니다!?댓글수1?사진첨부,"특객 202번문제 관련 질문인데요, 여기서 조문에는 법원에 이전청구를 할수 있다고 되어 있는데 이 말이 무권리자에 대하여 직접 이전등록을 구할 수 있다는 말과 같은 말인가요?",네~, ,,18.01.04
특허법,조문,29조,"[29, 36조] 선출원의 후출원에 대한 등록금지효, 효력범위?댓글수1","안녕하세요 임병웅 변리사님 :) 선출원의 청구범위에 있는 내용은 그 출원일부터 선출원의 지위가 있으니까 후출원에 대해서 등록금지효가 있지만, 선출원의 최명도에만 있는 내용은 공개가 되기 전까지는 공지기술 지위도, 확선의 지위도 없어 후출원에 대한 등록금지효가 없습니다. 그러면 선출원이 공개되기 전에, 특받권이 있는 제3자가 이 선출원의 최명도에만 있는 내용을 청구범위로 해서 출원을 하는 경우, 후출원은 등록이 되나요?? (선출원의 공개보다 후출원의 심사절차가 먼저 끝난다고 가정한다면요) 아니면 심사관은 선출원의 공개까지 그 후출원에 대해서 심사 보류를 의무적으로 해야 하는 건가요?? 아니면 할 수 있는 건가요?? 그리고 만약에 후출원이 (심사보류를 했어야 했는데 안하고 등록시킨 것과 같은 착오로) 설정등록 된 이후에야 비로소 선출원이 공개되고 등록이 된다면 후출원특허권은 확선 위반으로 무효사유에 해당될 거 같은데, 이건 일반적인 무효사유인가요? 아니면 선출원의 공개시점 부터 무효사유에 해당하는 후발적 무효사유인가요?? (추가로, 취소사유에도 해당하는 지도 확인부탁드립니다)","안녕하세요? 심사관이 선출원의 최명도에 있는 것을 발견한 경우 심사를 보류하고, 공개되면 거절결정합니다. 발견하지 못하면 특허결정받을 수 있고, 원시적 특허무효사유로 넘어갑니다. 열공하세요~", ,,18.01.04
특허법,조문,41조,[41조]불특허의 방식?댓글수1,"안녕하세요?41조 국방상 필요한 발명 조문에서, 2항의 ‘불특허’는 어떤 방식으로 하는지 궁금합니다.거절사유 조문에도 41조는 언급이 없고, 이지특허법 책을 보아도 ‘특허를 허여하지 않는’ 절차에 대한 언급을 찾지 못했습니다. 미리 감사드립니다. 새해 복 많이 받으세요!",안녕하세요? 특허여부결정을 보류한다는 의미로 이해하면 됩니다. 새해 복 많이 받으세요~, ,,18.01.04
특허법,조문,36조,[36조]물건발명과 제법발명간에는 선원주의?댓글수1,"안녕하세요! 선원주의 관련 질문드립니다 도해특허법 이용저촉발명 파트의 도해의 물건발명(최명도에 제법발명1기재)이 선출원이고 제법발명1이 후출원인 케이스에서 후출원은 확선 또는 신규성위반으로만 거절된다고 나와있고, 선원주의위반은 없다고 나와있습니다. 그런데 발명의 동일성 판단에서 양발명간 카테고리가 다르더라도 실체가 같으면 동일성이 인정된다고 하여 베실레이트염과 베실레이트염제법발명의 동일성이 인정된다는 2007후2827판례가 있는데, 선원주의도 발명의 동일성 판단에 의하는것이니 물건발명과 제법발명간에도 선원주의가 적용될수 있는것이 아닌지 궁금합니다 감사합니다!","안녕하세요? 사안의 경우에는 일반적으로 적용되지 않습니다. 다만, 선출원이 제법발명이고 후출원이 물건발명인 경우에는 일반적으로 동일성이 인정되어 선출원주의가 적용될 수 있습니다. 열공하세요~", ,,18.01.06
특허법,조문,34조,"[34,35조]무권리자출원?댓글수1","안녕하세요? 정당권리자 출원의 개념에 대해서 책을봐도 헷갈려서 질문 드립니다. 무권리자의 출원일:2017년 1월1일 무권리자의 특허거절결정 확정일: 2018년 4월29일 정당권리자 출원일: 2018년 5월23일이고 2018년 6월12일 특허설정등록이 되면 질문1: 거절결정 확정일 2018년 4월29일에 초일산입해서 30일 계산해서 정당권리자 출원을 5월28일까지 출원하면 출원일 소급되는것 맞나요? 질문2: 정당권리자 출원의 출원일은 무권리자 출원일로 소급하므로 2037년 1월1일에 만료된다고 책에 나왔는데 맞나요? 질문3: 그렇다면 정당권리자출원일은 무권리자출원일(2017년 1월1일)로 소급하는데 ""특허권의 존속기간은 무권리자출원일 다음날부터 기산한다.""라는 특허법88조2항이 있는데 모순 아닌가요? 다음날부터 기산하면 2037년 1월2일에 만료가 된다는뜻이 아닌지 궁금합니다. 답변 감사드립니다.",안녕하세요? 1. 2. 네 3. 무권리자의 출원일부터 기산(초일불산입) = 무권리자의 출원일의 다음날부터 기산(초일산입) = 다음날이 기산일 입니다. 열공하세요~, ,,18.01.06
특허법,문제,54조,(54)복합우선 질문드립니다!?댓글수1,"1국에서의 A출원과 B출원을 기초로한 하나의 특허출원 C를 우선권 주장과 함께 우리나라에 출원한 경우 우선권주장이 인정되는 조건에 대한 것인데요, 특객 (370쪽 97년도기출입니다) 해설에는 출원 C의 청구범위에 기재된 발명중 우선권을 주장한 발명이 A및 C에 기재된 발명과 동일성이 있어야 한다고 되어있는데요, 발명별로 판단시점이 달라질수도 있으므로 ㅡ및ㅡ이 아닌 ㅡ또는ㅡ이 되어야 하는 것이 아닌가요?",네. <또는>이 정확한 표현이겠네요. 그런데 객관식이라는 것의 특성을 고려해서 상대적으로 답을 고르세요~, ,,18.01.06
특허법,조문,54조,"(54,55) 증명서류 제출?댓글수2?사진첨부","임변리사님 안녕하세요, 아래 사진에서 X의 증명서류 제출일이 한국출원일로부터 1년 4개월이내에 제출되었다고 나와있는데, 일본출원일로부터 1년 4개월이내에 제출해야 하는 게 맞나요..? 항상 감사합니다!",안녕하세요? 네. 그렇습니다. 수험자료에서 강의노트 정오표 참고하세요~, ,,18.01.08
특허법,문제,54조,"(54,55) 최우선일과 최선출원일 (우선일과 선출원일)?댓글수1","안녕하세요~ 특객69번에서 국내 우선권 주장을 한 자는 최우선일로부터 1년 4개월 이내에 그 우선권 주장을 보정하거나 추가할 수 있다 는 지문이 오답이고 해설은 최우선일이 아닌 선출원일(선출원이 둘 이상인 경우에는 최선출원일을 말한다)부터 1년 4개월 이내에 그 우선권 주장을 보정하거나 추가할 수 있다. 라고 나와있는데요, 이 문제에서는 법조문을 그대로 옮겨놓았기 때문에 최우선일과 최선출원일(또는 선출원일)이 맞다는걸 알겠는데 실질적으로 최우선일과 최선출원일의 뜻이나 의미가 차이가 있나요? 같은 의미이지만 조약우주에서는 우선일이라는 용어를 사용하고 국내우주에서는 선ㄴ출원일이라는 용어를 사용하는 것인가요? 감사합니다.","최우선일과 최선일은 천지차이입니다. 최우선일은 조약/국내우주 불문하고 그 기초 중 가장 빠른 날이고, 최선일은 국내우주의 기초 중 가장 빠른 날입니다. 열공하세요~", ,,18.01.08
특허법,조문,30조,"[30, 52, 53, 55조] 원출원이 공지예외적용주장 아니한 경우?댓글수1","안녕하세요 질문규칙 확인 후 재질문 드립니다. 1. 문제 : 특허객관식 347번 (라) 지문 『분할출원은 원출원과 독립된 별개의 것이나, 분할출원이 취할 수 있는 절차의 지위는 원출원에 종속된다는 것이 통설이다. 따라서 원출원이 공지예외적용주장을 하지 않은 경우에는 분할출원일이 특허를 받을 수 있는 권리자의 행위로 공지된 날로부터 12월 이내라고 하더라도 공지예외적용주장을 할 수 없다.』(정답 : O) 2. 질문 : 원출원이 공지예외적용주장 하지 아니한 경우라도 15.7.29 이후 출원에 대해서는 분할출원시 공지예외적용주장 가능한 것으로 알고 있습니다. (17.3.1 심사기준 6106, 6204, 6405 참고) 설문 상 원출원의 출원시점이 주어지지 않았는바 현재 기준으로 판단해 볼 때 (라)지문은 X 일 듯 합니다. 잘못 생각한 부분이 있는지 알려주시면 감사하겠습니다. 질문규칙 먼저 확인 못한 점 죄송합니다. 답변 부탁드릴께요~!",안녕하세요? 수험자료에 있는 객관식 정오표 참고하세요~, ,,18.01.08
특허법,문제,35조,35조 질문드립니다?댓글수1,"객관식 310페이지 문제인데요 정당권리자 갑이 무권리자 을의 특허발명 x에 대해 무효심판을 청구한 후 무효심결이 2021년3월2일에 확정된 후 을이 2021년 4월 1일에 특허출원한 경우, 동 출원은 2017년 11월 1일에 출원된 것으로 간주된다 틀린지문인데 ""무효심결확정일로부터 30일""이 왜 3월31일인지 잘 모르겠습니다 3월2일에 무효심결확정이면 3월3일부터 기산하여 4월1일이 만료일이라고 생각되는데 설명부탁드립니다 읽어주셔서 감사합니다 새해 복 많이 받으십시오!",안녕하세요? 초일(3.2)-기산일(3.2)-자연적 계산방법-만료일(3.31) 입니다. 오전 0시부터 시작하니 초일이 기산일 입니다. 새해 복 많이 받으세요~, ,,18.01.09
특허법,조문,30조,[30조] 공지예외 증명서류?댓글수1,"안녕하세요 임병웅변리사님 날추운데 건강 조심하시고요!! 1. 30조 복수회 걸친 공지관련하여 밀접관련있다면 2회부턴 증명서류 제출불요라 알고있는데 혹시 밀접관련성에 대한 증명서류도 제출해야 하는지 궁금합니다. 2. 기출지문과 관련하여 ""a가 30조 주장을 하며 출원할 때 a가 공지한 발명으로부터 지득한 것이 명백한 제3자의 공지가 있는 경우 따로 증명서류제출 불요"" 이와같은 지문에서 명백하더라도 ""지득한것이 명백하다는"" 증명은 또 따로 필요한것인가요?",안녕하세요? 1. 밀접불가분성에 대한 증명서류는 제출해야 합니다. 2. 지득한 것이 명백하다=밀접불가분성이 있다. 입니다. 열공하세요~, ,,18.01.10
특허법,문제,30조,"[30조,52조] 분할출원과 공지예외적용에 대해 질문드립니다.?댓글수2","안녕하세요 변리사님, 늦은 감이 있지만 새해복 많이 받으세요! 17년 12월에 심사지침이 개정된것으로 알고있습니다. 구심사지침 상으론 '원출원이 공지예외적용 주장을 하지 않았다면 분할출원에서 공지예외적용 주장은 불가능하다' 라고 알고있습니다. 특객 347번 문제 (라) 에 대해서 풀이하던 중 (라) :분할출원은 원출원과 독립된 별개의 것이나. 분할출원이 취할 수 있는 절차의 지위는 원출원에 종속된다는 것이 통설이다. 따라서 원출원이 공지예외적용주장을 하지 않은 경우에는 분할출원일이 특허를 받을 수 있는 권리자의 행위로 공지된 날로부터 12월 내라고 하더라도 공지예외적용주장을 할 수 없다. 이것이 옳다고 생각하였고 해설 상에도 O로 되어있었기 때문에 별 고민없이 넘어갔습니다. 그러나 업로드된 정오표를 확인해보니 (라) 번 보기의 해설이 ""원출원이 우선권주장을 하지 아니한 경우 실무상 분할출원 역시 상기 주장을 할 수 없다. 이는 원출원과 동시에 우선권주장 을 하지 아니하여 그 효과가 발생하지 아니한 경우 이를 회피하기 위한 수단으로서 분할출원을 이용하는 것을 방지하기 위해서이 다. 다만, 공지예외적용주장은 출원과 동시에 하지 않더라도 특허법 제30조제3항에 따라 보완할 수 있기 때문에 원출원이 공지예외적용주장을 하지 않더라도 분할출원이 상기 주장을 할 수 있다."" 라고 수정된 것을 확인했습니다. 이것이 최근 개정된 심사지침의 태도를 반영한 것인지, 혹은 제가 애초에 잘못알고있었던 것인지 궁금해 질문드리게 되었습니다. 늘 감사드리고 건강하세요. 저작자 표시컨텐츠변경비영리",안녕하세요? 개정된 내용을 반영한 것입니다. 법 제30조는 반드시 출원과 동시에 주장해야 하는 것이 아니기 때문입니다. 열공하세요~, ,,18.01.11
특허법,문제,55조,55조 이중우주 질문드려요?댓글수2?사진첨부,"안녕하세요 변리사님~! 특객 400p 이중우주 문제풀면서 ㅂ 보기에 의문이 생겨서 질문드립니다 ㅠㅠ X출원 Y출원은 그냥통상의 국내우선권출원방식과 동일하니, Y출원기초 분할출원W(국우수반분할) 은 x출원일부터 1년6월후인 17.10.27에 공개되는것아닌가요 ?? 답변 미리감사드립니다 !!","안녕하세요? 분할출원이, 국내우선권주장을 수반하였다면 X 출원일로부터 1년 6개월이 지난 후 공개되겠지만, 국냉우선권주장을 수반하지 않았기 때문에 Y출원일로부터 1년 6개월이 지난 후 공개됩니다. 열공하세요~", ,,18.01.11
특허법,조문,38조,"[38조] 특허출원 후 제3자 대항요건, 효력발생요건?댓글수1","안녕하세요 임병웅 변리사님 38조에서 특허출원 후 특별승계에서 효력제3자 대항요건과 효력발생요건이 헷갈려서 질문드립니다. 질문드리기 전에 예전 답변을 찾아봤더니, 2014년에 질문과 답변이 있었습니다. ===================================================================== 특허출원 후 이전하였을 경우 제3자 대항요건 질문인데요.. 특허출원 후 승계의 경우에 제3자 대항요건을 어떻게 갖출 수 있나요? 라는 질문에 출원 후의 승계는 출원인변경신고를 하면 출원서에 출원인 명의가 바뀌기 때문에 효력발생만으로 제3자에게 그 효력을 주장할 수 있습니다. 라고 답변을 달아 주셨습니다.. 특객 p.184 3번 보기①에서 특허출원 후에 있어서 특허를 받을 수 있는 권리의 승계는 상속 기타 일반승계의 경우를 제외하고는 승계인이 출원인변경신고를 하지 아니하면 제3자에게 대항할 수 없다. 이 지문이 잘못된 것으로 되어 있습니다. 해설에 승계인이 하는 출원인변경신고는 제3자에 대한 대항요건이 아니고 효력발생요건에 해당한다. 라고 써 있는데요 답변 주신 의미가 효력발생에 제3자 대항요건도 포함되어 있다는 의미 아닌가요? 승계인이 출원인변경신고를 하지 아니하면 효력발생이 생기지 않고, 효력발생이 생기지 않으면 제3자에게 효력을 주장할 수 없는 것이니까 보기①이 옳은 지문이 아닌가요? ================================================== 의 질문이 있었고 변리사님 답변이 아래와 같았습니다. 이건 민법의 개념이라 정확한 답변을 될지는 잘 모르겠는데, 물권은 등기하면 효력이 발생하고, 배타적으로 유체물을 지배할 수 있기 때문에 대항요건을 필요로 하지 않는 반면 채권은 특정인에게 권리를 주장할 수 있는 청구권이고, 그 특정인 이외에 제3자에게 권리를 주장하기 위해서는 대항요건을 취득해야 하는 것으로 알고 있습니다. 출원인변경신고를 하면 출원인이 바뀌는 것이기 때문에 발명에 대한 권리를 승계인이 가지게 되는 것이고(물권과 유사), 대항요건을 필요로 하지 않는다는 의미입니다. ======================================================= 자세하게 설명해주셨는데도, 의문이 가는 부분이 생겨서 추가로 질문드립니다.. 제가 지금 이해하고 있는게 맞는지 궁금합니다. 1. 출원 전은 채권과 비슷해서, 효력은 받았을 때 생기지만, 출원해야 제3자에게 대항할 수 있게 된다. 하지만 특허출원 후에는 일반승계를 제외하고 특별승계에서 출원인변경신고는 효력발생요건이고, 제3자에 대한 대항요건은 아니며, 물권과 비슷하여 배타적 효력이 있기 때문에, 출원인변경신고를 하지않았을 때, 효력은 발생하지 않지만 제3자에게 대항할 수 있다.' 가 맞나요? 2. 2014년에 올라온 질문에 따르면 '출원인변경신고를 하지 않으면 제3자에게 대항하지 못한다'가 틀린 지문이니까 1번 질문의 마지막에서처럼 출원 후엔 출원인변경신고를 하지 않아도 제3자에 대항가능한게 맞는건가요? 답변 미리 감사드립니다.","안녕하세요? 아니요. 틀린 명제입니다. 대항요건과 효력발생요건의 구별에 어려움이 있는 것 같네요. 물권적 효력과 유사한 효력이 발생하면, 당사자는 물론 제3자에게도 효력을 주장할 수 있기 때문에 대항요건을 언급할 필요가 없습니다. 민법의 개념이 조금 더 필요해 보이네요. 열공하세요~", ,,18.01.11
특허법,조문,47조,[47조] 2항 도면에 대해서 질문드려요?댓글수1,안녕하세요 임변리사님 47조 2항 전단에서 보정의 범위로 최명도의 범위 내를 요구하고 후단 외국어특허출원의 경우엔 전단에 더해 번역문과 특허출원서에 최초로 첨부한 도면(설명부분 제외) 범위에서도 하여야 한다고 하는데요 후단의 최초로 첨부한 도면의 범위 내를 요구하는건 전단의 최명도와 겹치는 부분이므로 따로 법조문에서 요구할 필요 없는거 아닌가요? 언제나 감사드립니다,"안녕하세요? 만약 후단에서 최초로 첨부한 도면의 범위가 없다면, 전단의 도면의 범위내에서 보정하는 것은, 항상 후단의 범위를 만족하지 못하기 때문입니다. 열공하세요~", ,,18.01.12
특허법,문제,54조,[54조] 객관식 401p?댓글수1,"401번 문제 : 갑은 2016년 3월 21일 발명 A,B를 일본에 특허출원한 후, 이를 기초로 조약우주하여 2016년 8월 15일 우리나라에 발명의 설명에는 A,B,D를 기재하고 청구범위에는 A,D를 기재하여 특허출원하였다. 5번지문 해설에서 갑 출원이 출원공개되거나 등록공고된 후에는 발명 B에 확선지위가 부여되어 2016년 6월 2일에 출원된 을의 국내출원이 거절된다고 나와있습니다. 그런데 이 조건에서는 갑의 출원 중 A만 3월 21일로 판단시점이 소급하고 B는 8월 15일로 판단시점이 소급하지 않아서, 을의 출원이 거절되지 않지 않나요?","확선 지위의 소급효 인정범위에 대한 개념을 모르고 있습니다. 확선 지위의 소급효 인정범위는 후출원의 최명도(A, B, D)에 기재된 발명 중 선출원의 최명도(A, B)에 기재된 발명입니다.즉, A, B의 판단시점이 소급하고 D의 판단시점이 소급하지 않습니다. 열공하세요~", ,,18.01.12
특허법,조문,54조,[54조] 국내우선권주장의 보정 또는 추가 시기?댓글수1?사진첨부,"안녕하세요 임변리사님. 특허책을 다시 읽어보던 중에 생긴 의문인데요. 우선권 주장의 보정 또는 추가를 할 시에 최우선일로부터 1년 4개월 이내에 해야 하는것은 알겠는데, 왜 아직 우선권 추가되지 않은 X가 54조 5항에 따른 최우선일이 되어 X출원일로부터 1년 4개월내에 우선권주장 추가를 해야하는지 이해가 잘 가지 않습니다. X를 우선권 추가신청할 시에는 아직 X가 우선권 주장이 추가되지 않았기에 최우선일이 Y의 출원일이 되어서 X를 기초로 한 우선권주장의 추가는 최우선일인 Y출원일로부터 1년 4개월 이내에 하고, 그 후에 이제 X가 우선권주장이 추가되었으니 X의 증명서류의 제출은 X출원일로부터 1년 4개월 이내에 할 수 있는것 아닌가요? 써놓고보니 결국 증명서류 문제때문에 어쩔수없이 X출원일로부터 1년 4개월 내에 우선권주장의 추가를 해야하긴 하겠네요.. 제가 이해한게 맞나요? 아니면 우선권 추가주장이 되는 대상 출원(이문제에서 X)도 54조 7항에서 말하는 최우선일에 반영이 될 수 있는건가요?",안녕하세요? 법 제54조제7항은 X출원이 추가됨을 전제로 최우선일의 개념을 정의하고 있습니다. 따라서 후자가 맞습니다. 열공하세요~, ,,18.01.13
특허법,문제,29조,[29조]진보성 판례변경 질문?댓글수1,"중요한 판례가 정확하게 이해가 안되서 질문드립니다. 문제는 2013년 기출 20번문제 4번선택지 입니다 문제) 옳지않은것은? 4번 선택지 물건의 청구항에 있어 하나 이상의 구성이 그것을 제조하는 방법이나 수단으로 표현된 제법한정 물건발명의 경우에 그 제조방법에 의해서만 물건을 특정할 수 밖에 없는 등의 특별한 사정이 없다면, 그 물건으로 특정되는 발명과 제조방법을 함께 고려하여 진보성 유무를 판단해야 한다. (X 틀린지문) 2015년대법원 태도변경 : 제조방법의 기재를 포함하여 그 발명구조나 성질파악한뒤 이를 공지기술과 비교할것 즉 위의 지문이 틀린이유가 궁금한데요 몇시간 고민을해봤는데 (1번째 제생각) 과거에는 제조방법 포함할필요없이 무조건 물건으로 만 비교한다! 근데 판례변경으로 물건이랑 제조방법이랑 함께 고려해서 진보성판단해야한다. 라고 생각했는데 혹시 (2번째 제생각) 변경된 판례가 제조방법을 고려해서 물건을 특정한 후에 ""그물건"" 을가지고 진보성을 판단해야된다. 이렇게 이해를 해야되는부분인것인가요? 2번째 생각이 맞다면 위지문은 ""함께 고려하는게"" 아니고 ""제조방법의 기재를 고려한 그 물건으로"" 진보성을 판단하라는 말인가요? 정확하게 판례가 제조방법을 고려하라는데 어떻게 고려하라는건지가 이해가 안되는 부분입니다.","안녕하세요? 후자가 맞습니다. 물건으로 특정하되, 제조방법이 물건이 특성, 기능, 구조 등을 묘사하고 있는 경우에는 그러한 특성, 기능, 구조를 갖는 물건으로 특정하라는 것입니다. 열공하세요~", ,,18.01.14
특허법,조문,52조,[52조] 분할출원 관련?댓글수4?사진첨부,안녕하세요 변리사님 그림과 같은 케이스의 경우 조약우주가 아닌 국내우주의 경우여도 (증명서류제출 제외) 그대로 적용 가능한가요? 감사합니다ㅠㅠㅠ,"안녕하세요? 국내우주는 증명서류 제출을 하지 않습니다. 법조문 중심으로 공부하셔야 합니다. 법조문으로 중심을 잡고, 케이스를 이해하려고 하는 공부를 하지 않으면 나중에 낭패 를 볼 수 있습니다.",네 감사합니다 ㅠㅠ변리사님 말씀은 법조문에 나와있지않으면 다른 예외는 생각할 필요는 없다는 말씀이시지요? 제가 괜히 없는걸 만들어 내고 있는것 같습니다..ㅠㅠ 아 그런데 증명서류부분만 제외하면 저 경우처럼 국내우주도 분할출원때 따로 주장을 하여야 하는 것이지요?,"네. 그렇습니다. 법 제52조제2항제4호와 제53조제2항제4호를 한 번 읽어 보세요. 법조문을 먼저 보고, 해석의 문제에서 이해가 안 되면 질문을 해야 하는데, 법조문은 등한시하고 해석만 하려고 하니 이해가 잘 안 되는 것입니다. 공부하는 방법을 바꾸지 않으면 좋은 결과가 얻기가 힘듭니다. 너무 독하게 말한다고 미워하지 말고요~",18.01.14
