과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,127조,[127조] 간접침해에 대한 조치,안녕하세요 임병웅변리사님 항상 좋은강의 잘듣고 있습니다. 현재 127조 관련하여 공부를 진행중에 질문이 생겨 글 남기게 되었습니다. 아래의 그림에서 갑의 특허가 등록된때부터 타용도가 생긴날까지 특허권에 기한 조치가 가능하다고 되어있는데 이 의미가 저 기간만큼이 간접침해기간에 해당하여 그에 대해 갑이 민사상 조치가 가능하다고 이해했는데 (단지 저 기간에만 갑이 조치가 가능한건 아니라고 이해했습니다.) 제가 이해한게 맞나요? 그럼 이때 그림상 등록후 3년이 되는날에도 을이 한 과거의 간접침해에 대해서 갑이 손해배상청구에 의해서 보상을 받을 수 있는 것이죠?,안녕하세요? 네. 정확히 이해하고 있습니다. 열공하세요~, ,,18.07.27
특허법,조문,127조,[127조] 간접침해의 성립요건,"변리사님 안녕하세요! ""물건의 사용이 구성요소완비의 원칙에 의한 특허발명인 물건발명의 생산, 방법발명의 실시에 해당하는 경우뿐만 아니라 균등론에 의한 물건발명의 생산, 방법발명의 실시에 해당하는 경우에도 간접침해를 긍정한다."" 에서 ""물건의 사용이 구성요소완비의 원칙에 의한 특허발명인 물건발명의 생산""이라는 말이 잘 이해가 안되네요. 예를 들어 엔진(c)가 벤틀리의 생산에 사용된다는게 구성요소완비의 원칙에 의한 것이라는 의미같은데 벤틀리는 (a,b,c,d)등 여러 요소이고 엔진은 그 중 하나의 요소인데 어떻게 구성요소완비의 원칙인거죠?.. 저작자 표시컨텐츠변경비영리","안녕하세요? c가 타용도가 없기 때문에, c를 사용했다는 것은 벤틀리(a,b,c,d)를 생산했다는 것을 의미합니다. 열공하세요~", ,,18.08.04
특허법,조문,128조,[128조]손해액의 산정방법 질문드립니다.,128조에서 4항은 추정이라 실제 실시하고있지 않으면 적용받지 않는데 그렇다면 실시하고 있지 않아도 2항은 적용받을수있다는 말인지 궁금합니다! 적용받는다면 2항에서 변동경비역시 예측으로 단위수량당 이익액을 예상하는건가요?,"법 제128조 제2항 내지 제4항은 매상감소에 의한 일실이익이기 때문에 제2항도 적용불가능하다고 생각됩니다. 다만, 이에 대한 판례는 아직 없습니다. 열공하세요~", ,,18.09.11
특허법,조문,127조,[127조] 권범심판에서 자유기술의 항변관련,"안녕하세요. 판례 두개가 서로 모순되는 것이 아닌지하여 문의드립니다. [2008허4523] 간접침해를 주장하는 권리범위확인심판에서 확인대상발명이 자유기술인지 여부를 판단하는 경우, 확인대상발명을 실시 부분의 구성만으로 한정하여 파악할 것이 아니고, 위 실시 부분의 구성과 함께 심판청구인이 그 생산에만 사용 되는 것으로 특정한 대응제품의 구성 전체를 가지고 판단해야 한다. (이지특허 16판 897p) [2000다27602] 물건이 특허발명의 출원전에 공지된 것임을 알 수 있는 바, 사정이 이와 같다면 그 물건은 이 사건 특허발명의 증명 서 자동피복장치의 생산에만 사용되는 물건이라고 보기 어렵다 할 것이다. (이지특허 16판 891p) 권범심판에서 간접침해의 경우 확인대상발명이 특허발명의 실시에 만 사용하는 물건이 아닌 경우 특허발명의 권리범위에 속하지 않기 때문에 2000년 판례에 의할 때, 확인대상발명이 공지된 것임을 증명하면 권리범위에 속하지 않는 다는 주장을 할 수 있는 것이 아닌가요? 아니면 자유기술의 항변은 '공지기술과 동일하거나 통상의 기술자가 공지기술로 부터 용이하게 실시할 수 있는 경우'이니, 실시에 만 사용되는 물건이 동일한 경우는 2000년 판례에 의해 특허발명의 권리범위에 속하지 않는다고 주장할 수 있지만, 용이 실시의 경우에는 2008년 판례에 따라 자유기술의 항변을 주장할 수 없는 것으로 이해하면 되나요? 감사합니다. 이병철 드림","죄송하지만 질문의 요지가 명확히 파악이 안 되네요. 선해해서 답변을 드리면, 확인대상발명이 공지되어 타용도가 있음을 입증하여 간접침해가 아니라고 할 수 있고, 또는 확인대상발명이 공지기술과 동일하거나 용이한 경우에는 자유기술의 항변을 주장하여 간접침해가 아니라고 할 수 있습니다. 2가지 주장은 독립적인 것이며 중복적으로 할 수 있는 것이지 모순되는 것은 아닙니다. 열공하세요~", ,,18.09.11
특허법,조문,,간접침해에서 ＜생산＞에 대한 질문,"간접침해행위 물건발명의 경우 생산에 대한 부분에서, 부품의 교체가 특허발명인 물건의 <사용>이 아닌 <생산>에 해당하는지 여부가 문제되는데, 소모품인 경우 요건 i~iv를 만족하면 생산에 해당한다고 설명해주셨는데요, 1. 이 논점이 왜 권리소진에서도 나오는건가요? (생산에 해당해서 직침이 성립한다면 굳이 간침을 논할 이유가 없지 않았을까요?) 2. 추측하기론 프린터+소모부품인 특허발명에서 <소모부품>의 교체가 요건 i~iv를 만족한 경우 <프린터+소모부품>의 <생산>에 해당하고, <소모부품>은 특허발명이 아니기 때문에 <소모부품>의 생산, 양도 등은 직접침해는 성립하지 않고 (원래는) 프린터의 <사용>에 쓰이는 물건이지 <생산>에 사용되는 물건이 아니어서 간침이 성립되지 않으나 i~iv요건을 갖춘 경우 <그 물건의 생산>에 쓰이는 물건으로 판례가 기준을 제시해준것인가요?",생산이 아니라면 권리소진이 되어 부품 교체후 특허발명을 실시하는 것이 침해가 성립하지 않기 때문입니다. 열공하세요~, ,,18.09.19
특허법,조문,127조,[127조] 간접침해 물건에 대해서 잘 이해되지 않아 질문드립니다!,"변리사님! 온라인 수강생도 이렇게 질문할 수 있는 공간을 만들어 주셔서 정말 감사합니다! 질문 강의노트 p390문제와 조문을 보던중 헷갈리는게 있어 질문드립니다. 127조 1호에서 '그 물건의 생산에만 사용하는 물건'을 생산 ,양도 ~~ 하는 행위 라고 하고있습니다. 그래서 이걸 p390(16년 기출)문제에 적용하려 보니 그 물건의 생산에만 사용하는 물건은 a 이고 문제에서 乙이 a를 국내에서 생산했으니 a(그 물건의 생산에만 사용하는 물건)를 국내에서 생산한 행위도 간접침해 행위에 해당하는게 아닌가요? 복습하던 중 제가 이해하기엔 a의 생산이 간접침해에 해당하는 것으로 이해했는데 문제에 풀어보니 결국 '그 물건(A)'의 생산이 국내에 있어야 간접침해라고 하는거 같아 이부분에서 많이 헷갈립니다. 답변 부탁드립니다 감사합니다!","안녕하세요? 결국 1) 특허발명인 물건의 생산, 2) 특허발명인 물건의 생산에만 사용되는 물건의 생산, 모두 국내에서 된 경우에만 간접침해가 성립합니다. 열공하세요~", ,,18.10.04
특허법,조문,126조,"128조 6항 손해액 의제, 참작 관련 질문입니다.","안녕하세요! 128조 6항에서 손해액이 실시에 대하여 통상적으로 받을 수 있는 금액을 초과하는 경우에는 그 초과액에 대해서도 손해배상을 청구할 수 있다. 이 경우 특허권 또는 전용실시권을 침해한 자에게 고의 또는 중과실이 없을 때에는 법원은 손해배상액을 산정할 때 그 사실을 고려할 수 있다. 이 의미가 특허권자가 침해자에게 실시에 대하여 통상적으로 받을 수 있는 금액 즉, 5항에 따른 손해액의 하한도 보다 초과하는 금액을 '청구' 했을 때에만 위 규정을 적용하는 것인가요? 즉, 초과액에 대해서 청구하면 그 때 법원은 침해자의 고의 또는 중과실이 없을 때 이를 참작하는 것이고 애초에 아무런 청구가 없다면 침해자의 고의 또는 중과실은 고려조차 안하는 것인가요? 이를 다룬 문제로 2010년 기출지문인데 특허법 128조 5항에 의하여 통상실시료 상당의 손해액이 추정되는 경우, 침해자에게 고의 또는 중과실이 없는 때에는 법원은 손해배상의 액을 정함에 있어 위 추정된 손해액에 이를 참작할 수 있다. 이게 틀린 지문인데 그 이유가 단순히, 통상실시료 상당의 손해액이 추정되는 상황이기 때문에 맞나요?","안녕하세요? 1. 실시료 상당액 청구후 추가손해가 발생하였을 때 청구하는 것이고, 추가손해는 별도의 청구가 없으면 고려하지 않습니다. 2. 추정되는 것이 아니라 간주되는 것입니다. 열공하세요~", ,,18.11.09
특허법,문제,126조,[126조] 침해에 대한 조치,안녕하세요 임병웅 변리사님 객관식문제집 풀다가 궁금한 사항이 생겨 질문드립니다. 특허객관식 609번 3번 보기입니다. 보기: 특허권 A의 존속기간 만료 후에 판매할 목적으로 특허권 A의 존속기간 중에 '화합물 a를 유효 성분으로 하는 천식치료제'를 제조하여 창고에 보관한 을의 행위는 특허권 침해에 해당한다. 여기서 침해인 이유는 '제조'한 행위 때문이지 '창고에 보관한 행위'때문은 아닌게 맞나요? 감사합니다.,안녕하세요? 네. 맞습니다. 열공하세요~, ,,18.12.24
특허법,조문,127조,간접침해 강의 중 내용에 대한 질문입니다,"이 부분을 설명하시면서, 3번째 물음에서 을이 c를 구입하여 권리가 소진되었으므로 침해가 아니다 라고 하셨는데, 2번째 물음을 설명하시면서 c를 사용했다는 것은 c가 벤틀리(a+b+c)에서만 사용 가능하므로 결국 벤틀리를 생산해 사용했으므로 직접 침해다 라고 하셨습니다. 그렇다면 3번째 물음에서 침해가 아니다 라고 판단하는 근거는 물음이 'c를 사용'이라고 한정했기 때문인가요? 아니면 결과적으로 a+b+c를 사용하게 되는 결과가 생기더라도 c만 구입하면 권리 없이 사용한 부분은 a+b가 되어서 침해가 되지 않기 때문인가요? 저작자 표시컨텐츠변경비영리","권리소진의 개념을 이해 못하고 있습니다. C를 사용한 것은 A+B+C의 생산에 해당하여 특허발명의 실시이지만, 권리소진이 되어 침해가 되지 않습니다.","감사합니다! 그런데, c는 방법이 아니라 물건이기 때문에 c를 사용한 것이 a+b+c의 생산에 해당한다기 보다는 c를 사용하기 위해서 결과적으로 a+b+c를 생산하게 되므로 침해인 것이 아닌지요? 그리고 권리 소진이라는 것이 3번째 물음에서 을이 소유권을 가지고 있는 물건은 정당하게 구입한 c뿐인데, c를 사용하기 위해 a와 b를 모인해서 벤틀리(a+b+c)를 사용한다면(=c를 사용) a와 b에 대해서는 갑이 이득을 얻지 못했기 때문에 침해이지 않나 하고 생각해서 다시 질문드립니다!","c는 a+b+c의 생산에만 사용되는 전용품이고, c를 사용하는 것은 필연적으로 a+b+c를 생산하게 됩니다. 질문한 것과 같이 a와 b를 모인하는 것이 아닙니다. 또한, 갑은 a+b+c에 대한 특허권자이고, a, b에 대한 특허권자가 아니기 때문에, a, b에 대한 이득을 얻어야 하는 것이 아닙니다. 지금 질문하시는 내용은 간접침해에 대한 이해가 부족함에서 비롯된 것 같습니다. 죄송하지만 간접침해 파트에 대한 공부를 조금 더 해 보시고, 그래도 이해가 안 되면 다시 질문해 주세요~",18.12.27
특허법,조문,128조4항,[128조4항] 비용산출의 계산방식관련 질문사항,"안녕하세요 임병웅변리사님 다름이아니라 2006다1831판결에서 128조의4항에 의한 특허권자의 손해액을 산정함에 있어서 위 비용산출의 계산방식이 자백의 대상이 아니라고 했는데 이 경우는 심결취소소송에서의 법리(사실의 경우는 자백인정, 법적판단내지 평가의 경우는 자백불인정)와 같이 적용될수 있는 법리가 있는건가요? 항상 좋은강의 감사합니다! 좋은하루 보내세요~",안녕하세요? 네. 그렇습니다. 열공하세요~, ,,19.01.06
특허법,조문,128조,[128조] 2006다1831판결 질문사항,안녕하세요 임병웅변리사님 다름이아니라 2006다1831판결 관련하여 아래서 질문드렸었는데요. 아직 이해가 잘가지 않아서 질문드립니다. 128조의4항에 의한 특허권자의 손해액을 산정함에 있어서 위 비용산출의 계산방식이 자백의 대상이 아니라고 했는데 이 경우는 따로 자백의 대상인지 아닌지를 판단할수있는 법리(심결취소소송에서처럼)가 있는게 아니라 판시사항 그자체로 암기할 사항인건가요? 항상 좋은강의 감사합니다! 좋은하루 보내세요~,"안녕하세요? 민소법을 공부하지 않아서 이해가 되지 않은 것입니다. 판례(대법원 1994. 11. 4. 선고 94다37868 판결, 2002. 6. 28. 선고 2000다62254 판결 등 참조)의 의하면 ""자백의 구속법칙은 권리의 발생소멸이라는 법률효과의 판단에 직접 필요한 주요사실에 대해서만 적용됩니다. 그런데 손해액 손해함에 있어서는 구체적인 비용산출 계산방식은 주요사실이 아니기 때문에 자백이 성립하지 않는다는 것입니다. 열공하세요~", ,,19.01.10
특허법,조문,127조,간접침해 : '에만'의 입증책임,"안녕하세요? 간접침해 부분에서 전용성의 입증책임에 관한 질문입니다. 책851쪽에 설명해주시기를, 특허권자가 타용도가 없음을 입증해야 한다. 그러나 타용도가 존재하지 않는다는 사실을 입증하는 것은 사회통념상 불가능하거나 상당히 곤란한 반면, 타용도가 존재한다는 사실을 주장증명하는것이 보다 용이한 법이고 더욱이 침해피의자가 그 물건의 용도를 보다 용이하게 파악할 가능성이 높다. 따라서 그 자체로 범용성이 있는 물건이 아닌 한 특허발명인 물건발명의 생산이나 방법발멸의 실시에 사용하는 물건이라는 점이 입증된 후 침해피의자가 그 물건에 타용도가 있음에 관하여 구체적이고 합리성이 있는 주장을 하는 경우에 한하여 그 입증책임이 현실화된다고 봄이 상당하다 라고 해주셨습니다 1. 객관식 지문 풀이용으로 전용성의 입증책임은 특허권자에게 있다로 하는게 맞는것이고, 2. 다만, 뒤에 지문이 추가된다면 입증책임이 완화될 수 있다 정도로 이해하고 넘어가면 되는것일까요?","안녕하세요? 전용성의 입증은 특허권자에게 있는데, 언제 입증을 하느냐의 문제일 뿐 입증책임이 완화되었다고 할 수 없습니다. 구체적으로 판례는 공용성이 입증된 후 침해피의자가 다른 주장을 하였을 때, 전용성의 입증책임이 발현된다는 것입니다. 열공하세요~", ,,19.01.12
특허법,조문,127조,침해로 보는 행위,"변리사님 안녕하세요? 해당 조문에 대해 질문이 있습니다. 관련 기출 문제는 16년도 문제입니다. 이하 기출 지문입니다. 갑은 물건 X발명의 특허권자이며, 물건 a는 물건 X의 생산에만 사용되는 물건이다. 을은 물건a를 우리나라에서 100개 '(1)생산'한 다음 전량 미국에 수출하였고, 미국에 수출된 물건 a는 모두 미국에서 물건 X를 '(2)생산'하는데 사용되었다. (이하 생략) 여기서 을이 물건 a를 우리나라에서 생산한 행위가 간접침해가 되기하기 위해서는 (1), (2) 의 생산이 모두 국내에서 이루어져야 한다고 이해했는데요, 그렇다면 생산 뿐만아니라 양도, 대여, 수입, 또는 청약이 국내에서 일어나더라도 이 행위로 인한 물건 a가 이 후 국내에서 X로 생산되는데 쓰이지 않는다면 마찬가지로 간접침해는 성립하지 않는건가요? 수강 기간이 지나도 질문할 수 있는 공간을 만들어주셔서 감사합니다!",안녕하세요? 네. 맞습니다. 간접침해가 아닙니다. 열공하세요~, ,,19.01.23
특허법,조문,128조,침해금지 청구 관련해서 질문드립니다,"안녕하세요 변리사님!! 질문에 대해 알아듣기 쉽게 답해주셔서 항상 감 사드립니다ㅎㅎ 다름이 아니라, 미등록 전용실시권자의 경우에 는 통상실시권자처럼 생각하는 것으로 알고 있 는데, 이 때 특허권(전용실시권) 침해가 있을 때 미등록 전용실시권자는 특허권자와의 전용실시 권 계약을 피보전채권으로 해서 특허권자의 침해금지 청구권을 대위할수 있는지 궁금해서 질문드립니다!!","안녕하세요? 대위행사불가능합니다. 통상실시권은 특허권자가 통상실시권자에게 권리행사를 하지 않겠다는 것이기 때문에, 특허권의 침해가 있다고 하여 통상실시권이 침해된 것은 아니게 됩니다. 이지특허법을 정독해 보세요~", ,,19.01.28
특허법,조문,128조4항,128조 4항 손해액추정과 3항 한도관련,안녕하세요 128조 4항에따라 손햐액 추정시 그 손햐액도 3항 한도에 걸리는건지 아니면 그대로 적용되는건지 헷갈립니다ㅜㅜ 3항은 2항에따라서만 적용되는건가요?,안녕하세요? 그대로 적용됩니다. 열공하세요~, ,,19.01.29
특허법,문제,128조5항,(128조5항) 손해액의 의제,"안녕하세요 변리사님 128조5항의 손해액 의제에서 ""그 특허발명의 실시에 대해 통상적으로 받을수 있는 금액"" 에서 의미하는 금액은 실시료를 최소한의 손해액으로 한것이므로 금액산정 대상은 특허권자 아닌가요? 기출문제 5번지문을 보면 침해자인 을의 매출액에서 5프로를 산정하는데 갑의 매출액에서 5프로를 산정하지 않는 이유는 무엇인가요? 답변에 감사드립니다","안녕하세요? 실시료라는 것은 실시권자가 실시한 대가를 말합니다. 실시권자가 실시하여 매출을 올리면, 그 매출액의 상당액을 대가로 지급합니다. 열공하세요~", ,,19.01.30
특허법,조문,128조,[128조]손해액에서 적극재산/소극재산,안녕하세요 임병웅 변리사님 128조 질문드릴게 있습니다! 128조 1항에서의 '손해'에는 적극손해 소극손해 둘다 해당되는걸로 알고있습니다 그런데 2~5항의 손해에는 소극재산만 해당된다고하는데 1항의 손해도 소극재산만인지 제가 잘못알고 있는점이 있다면 알려주시면 감사하겠습니다,"안녕하세요? 제1항은 적극적 손해, 소극적 손해, 정신적 손해를 모두 포함합니다. 제2항 내지 제5항은 이 중 소극적 손해에 대한 특별규정을 두고 있는 것입니다. 제목이 질문규칙에 맞지 않으니 수정해 주세요~ 답글기능 더보기", ,,19.02.10
특허법,조문,128조5항,[128조5항] 판례에 관한 질문드립니다!,"안녕하세요 변리사님 128조5항 적용시 본항은 특허권자가 발명을 실시하지않아 매상감소의 일실이익이 없는경우에도 적용되며, 특허권자는 손해발생에 대해 주장입증할 필요는 없고, 권리침해사실 및 실시료상당액을 입증하면 된다라고 배우며 그 근거로 2002다33175 판례를 들어주셧습니다 그런데 위 2002다33175판례는 상표권판례로서 특허법128조5항과 동일한 규정적용시 손해발생을 구체적으로 입증할 필요는 없고 침해사실 및 사용료를 입증하면 되지만, 손해발생없음이 분명한 경우까지 손해배상의무를 인정하는 취지는 아니라고 합니다 하지만 다른 상표법판례에서는 본규정이 손해앖음이 분명한경우까지 배상의무를 인정한것은 아니고 규정취지상 손해입증정도는 동종업사실등의 개연성입증으로 족하다고 합니다 질문은, 1. 특허법은 128조5항적용시 스스로 실시하고 있지 않아도 본규정을 적용할 수 있다고 배웠는데, 나아가 아예 손해발생에 대한 입증자체를 하지 않아도 되는것인가요? 2.특허법128조5항 적용시 손해발생은 입증이 필요없고, 침해사실 및 실시료상당액입증만으로 족하다는 취지의 핀시를 한 판례는 2002다33175외에 다른 판례는 없나요? 답변부탁드립니다!!! 감사합니다!!","안녕하세요? 네 그렇습니다. 특허와 상표의 법리는 다릅니다. 특허를 창작을 보호하는 것이기 때문에, 실시하고 있지 않아도 침해가 발생하였을 때 손해가 발생하는 것이고, 상표는 선택을 보호하는 것이기 때문에, 사용하고 있지 않다면 침해가 발생하였을 때 손해가 발생하였다고 말할 수 없는 것입니다. 2002다33175는 상표법 판례로서 특허법과는 법리가 다르며, 특허법에서 대법원까지 나온 판례는 없는 것으로 알고 있습니다. 열공하세요~", ,,19.02.14
특허법,조문,127조,[127조]방법발명특허 공유인 경우 전용품,안녕하세요 임병웅 변리사님 판례 공부하다가 질문 생겨 글 올립니다 방법발명특허가 공유인 경우 일방 동의 없는 전용품 양도는 양수인 실시와 관련하여 특허권이 되지 않는다는 판례가 있는데여 이 판례가 제법발명의 경우에도 적용될 수 있나요? 즉 제법발명의 전용품을 공유자 일방이 동의 없이 양도하는 경우에도 마찬가지로 적용되어 양수인 실시에 있어 특허권 소진 안된다고 보아야 하나요? 언제나 친절한 답변에 감사드립니다,안녕하세요? 네. 차이점이 없습니다. 둘 다 법 제99조 제4항에 반하기 때문입니다. 열공하세요~, ,,19.03.05
특허법,조문,126조의2,[제126조의2] 개정법에 대한 질문입니다.,"안녕하세요 임병웅 변리사님 이번 개정법에서 실시자의 구체적 행위의 제시의무에 대한 질문입니다. 해당 개정법에서는 특허권자측에서의 침해행위의 구체적 행위태양을 부정하는 실시자측에서는 자신의 구체적 행위태양을 제시하여야 한다고 하는데요.. 이때, 어떤 태양을 제시하여야 하는것인지요...?? 가령, 실시자가 아무런 실시를 하지 않고 있는경우에도 특허권자 측에서 침해를 주장하며 손해배상을 청구하는 경우에는, 실시자는 아무런 실시를 하지 않고 있기에 그 구체적 행위태양을 증명할수도 없게 되어 부당한 결론에 이르게 될 거 같습니다.. 그 구체적 행위태양을 제시하여야 한다는 표현이 잘 이해가 되지않습니더ㅠㅠ 답변 감사합니다.",안녕하세요? 어떤 실시행위를 하고 있는지 제시하면 됩니다. 아무런 실시를 하고 있지 않다면 제시하지 않아도 됩니다. 열공하세요~, ,,19.03.11
특허법,조문,127조,[127조]간접침해에서 확인대상발명이 자유기술여부인지 판단시 판단대상,"안녕하세요 임병웅 변리사님. 간접침해에서 확인대상발명이 자유기술인지여부를 판단함에 있어서 확인대상발명의 특정에 관해서 궁금한 것이 있어서 질문 드립니다. 먼저 특허발명이 (A+B)이고, 간접침해대상물(전용품)은(B)이고, B는 b1과 b2로 구성되어 있고, 간접침해 대상물로 완제품(A+B+C)를 만들때의 상황에서.. 같이 공부하는 사람들끼리 의견이 갈리는 부분이 있습니다 1설은, 확인대상발명을 전용품(B)으로만 특정하더라도 자유기술의 항변은 A+B+C로 판단한다는 의견 2설은, 확인대상발명은 전용품으로만은 특정할 수 없고 필연적으로 전용품과 함께 완제품을 특정하게 되고 따라서 완제품으로 자유기술의 항변을 판단한다는 의견 3설은, 확인대상발명을 전용품으로 특정할때는 전용품으로만 자유기술의 항변을 판단하고, 완제품을 특정할때는 완제품으로 자유기술의 항변을 특정한다는 의견 4설은, 이는, 확인대상발명을 b1과 B로 특정할때의 문제이고 b1으로 특정할때는 b1으로 자유기술의 항변을 판단하고, B로 특정할때는 B로 자유기술의 항변을 판단한다는 의견이 있습니다. 1. 변리사님께서 각주로 기재하신 이금욱 님의 2009년 10월 발간 지식재산21의 자료에 따르면 '또한 이와 같이, 자유실시 기술 여부를 판단할 때 대응제품의 구성 전체로 대비하여 살필 경우엔 실질적으로 직접침해가 존재하는지 여부를 살피는 효과도 발생함으로써, 미국에서 간접침해는 직접침해가 존재하여야 성립한다는 확립된 판례의 원칙과도 일맥 상통하는 점이 있다.'의 기재에서 4설로는 종속설 독립설을 판단할 수 없으므로 4설은 아닌 것 같고, '대상판례에서는 심판청구인이 제시한 확인대상발명이 아니라 대응제품의 구 성 전체를 가지고 판단하므로 대법원의 기준과 일치하지 않는 방식일 뿐만 아니라, 확인 대상발명의 설명란에 대응제품의 구성 전체가 제시되어 있지 않고 실시발명인 부품 자 체만을 제시했을 경우, 대응제품의 구성 전체를 파악하기 위해서는 결국 특허발명의 청 구범위에 기재된 구성과 대응되는 구성으로 한정하여 파악할 것이므로, 이 또한 상기 대 법원의 판결과 부합하지 않는다는 문제제기를 할 수 있다.' 의 기재에서는 1설처럼 해석하는 것 같습니다. 다만 기존의 대법원 판례와 부합되는 견해는 3설인것 같기도 하나, 2008허4523의 판시사항을 읽어보면 자유기술의 항변을 B를 기준으로 판단한 것 같아 너무 혼란스럽습니다. 너무 긴 질문이어서 죄송합니다ㅠㅠ가장 확실한 해답은 임병웅 변리사님일 것 같아서 질문 드립니다ㅠㅠ","안녕하세요? 판례는 직접침해/간접침해 구분없이 특허권자가 특정한 구성 전체에 의한다는 전체구성설을 지지하고 있습니다. 따라서, 3설이 맞습니다. 열공하세요~", ,,19.04.10
특허법,조문,126조의2,[126조의2] 구체적 행위태양 제시 의무 관련 질문,"안녕하세요 임병웅 변리사님 올해 개정된 126조의2에 대해 질문이 있는데요. 126조의2 3항에서 준용되는 132조 2항의 자료제시명령을 했더니 심리 결과 자료가 영업비밀이어서, 자료제출명령의 거부사유가 된 경우에 자료가 영업비밀이라고 해서, 구체적 행위태양이 영업비밀인 것은 아닌데 그렇다면 구체적 행위태양이 영업비밀인지에 대한 입증책임은 어떻게 되는 것인지 궁금합니다. 답변미리 감사드려요 :-] 저작자 표시컨텐츠변경비영리","안녕하세요? 잘못 이해하고 있습니다. 구체적 행위태양은 영업비밀인 경우가 많습니다. 예를 들어, 전자상거래 관련 발명은 화면에 보이는 것 이외에 내부적으로 어떻게 구현되었는지가 중요한데, 이는 영업비밀에 해당할 수 있고, 그 행위태양을 제시하게 되면 영업에 지장을 줄 우려가 있는 것입니다. 열공하세요~", ,,19.04.28
특허법,조문,128조3항,[128조3항] 입증책임 관련 질문,"안녕하세요 임병웅 변리사님 128조 3항의 조문해석이 어려워 질문드립니다. 128조3항 본문은 손해액 한도 규정이고 128조3항 단서은 손해액 공제 규정으로, 본문과 단서 형태로 되어 있으나, 둘 다 침해자에게 유리한 규정이 될 수 있을 것 같아서요ㅠ 침해행위 외의 사유로 판매할 수 없었던 수량에 따른 금액은 침해자에게 입증책임이 있다고 판례가 있는 걸로 알고 있습니다. 그렇다면 128조 3항 본문의 요건사실인 특허권자 등의 판매가능한 수량, 실제 판매한 수량 각각에 대한 입증책임이 특허권자에게 있는 것인지... 한도액이니 침해자에게 유리한 규정으로 침해자에게 입증책임이 있는 것인지.. '특허권자 등의 판매가능한 수량, 실제 판매한 수량'의 실제 민사소송에서의 입증책임 분배가 궁금합니다. 아니면 단순히 법원의 손해액 산정 방법을 정한 것에 불과하여 입증책임이 분배가 없는 것인지 궁금합니다.","안녕하세요? 침해자에게 공제의 입증책임을 부담시킨 단서와는 별도로, 본문의 규정을 두고 있는 취지에 비추어 보면 특허권자에게 입증책임이 있습니다. 또한, 어떤 분들은 이를 ""특허권자의 생산능력이나 실제 판매한 물건의 수량 등은 특허권자 측의 사정으로서, 입증자료가 특허권자의 지배영역에 있기 때문에 특허권자가 입증책임을 진다.""라고 하기도 합니다. 열공하세요~", ,,19.05.07
특허법,조문,127조,127조2호 방법발명 간접침해 관련한 질문입니다,이번 간접침해관련한 대법원 판례 2017다290095을 보고 궁금한점이 있어서 질문드립니다 방법발명의 특허권자는 적극적효력범위가 방법발명의 실시정의에 따라 방법발명 사용에 한한다고 생각하는데 위의 판례들을 보면 마치 방법발명 특허권자가 방법발명의 실시에만 필요한 물건(전용품)의 생산할수있는 권리까지 있다는 식으로 느껴집니다 예를 들어 간접침해 관련 판례에서 방법발명 특허권자로부터 실시권 허여받은 실시권자가 제3자에게 전용품의 생산을 의뢰하여 납품받았는바 처음에는 1기관처럼 생각해서 제3자의 생산또한 실시권자의 생산으로 볼 수있지 않나 생각했었습니다 그런데 실시권자에게 과연 전용품의 생산에 대한 권리까지 인정되는지 의문이들었습니다 답변주시면 감사하겠습니다~,"이지특허법을 기준으로 설명해 보면, 이를 특허권의 침해라고 보는 것은 불법에 가공하지 않은 행위에 대해서 책임을 묻는 것이기 때문에 특허권의 부당한 확장이라는 것이고, 판례의 논리를 기준으로 설명해 보면, 특허권자가 실시권을 허락할 때 이득을 보았기 때문에 이중이득을 인정해 줄 필요가 없다는 것입니다. (권리소진의 핵심 논리와 비슷합니다.) 열공하세요~", ,,19.06.12
특허법,조문,128조4항,(128조4항)손해액의추정과 손해발생,"안녕하세요 이지특허법의 해당부분을보면, 손해의발생까지추정하는규정은 아니라고하는데요 그 근거로 상표법상판례들이 들려있어 조금 궁금한 점이 생깁니다. 상표법 판례중 최근판례 2014다59712 에서는 ""상표권은 특허권 등과 달리 등록되어 있는 상표를 타인이 사용하였다는 것만으로 당연히 통상 받을 수 있는 상표권 사용료 상당액이 손해로 인정되는 것은 아니고, 상표권자가 상표를 영업 등에 실제 사용하고 있었음에도 상표권 침해행위가 있었다는 등 구체적 피해 발생이 전제되어야 인정될 수 있다."" 고 하여 마치 특허권은 침해행위자체로 피해, 즉 손해발생이 추정된다는 듯한 판시를한 것 같은데.. 위 판례는 ""상표권과달리 특허법침해시 손해발생을추정"" 한 판례는아닌가요? 감사합니다.","안녕하세요? 판결을 잘 읽어보면, 합리적으로 받을 수 있는 금액과 관련하여, 특허권자는 실시하고 있지 않아도 청구할 수 있지만, 상표권자는 사용하고 있지 않으면 청구할 수 없다는 것입니다. 특허는 창작을 보호하는 것이기 때문에 등록된 것만으로 가치를 인정하지만, 상표는 선택을 보호하는 것이기 때문에 등록된 것만으로 가치를 인정하지 않습니다. 열공하세요~", ,,19.06.18
