과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,132조의2,[132조의2] 특허취소신청절차에서 특허권자가 정정청구 할 경우 청구서부본을 청구인에게 송달하는지,"제132조의3(특허취소신청절차에서의 특허의 정정) ① 특허취소신청절차가 진행 중인 특허에 대한 특허권자는 제136조제1항 각 호의 어느 하나에 해당하는 경우에만 제132조의13제2항에 따라 지정된 기간에 특허발명의 명세서 또는 도면에 대하여 정정청구를 할 수 있다. ② 제1항에 따른 정정청구를 하였을 때에는 해당 특허취소신청절차에서 그 정정청구 전에 한 정정청구는 취하된 것으로 본다. ③ 제1항에 따른 정정청구에 관하여는 제136조제3항부터 제6항까지, 제8항, 제10항부터 제13항까지, 제139조제3항 및 제140조제1항ㆍ제2항ㆍ제5항을 준용한다. 이 경우 제136조제11항 중 ""제162조제3항에 따른 심리의 종결이 통지되기 전(같은 조 제4항에 따라 심리가 재개된 경우에는 그 후 다시 같은 조 제3항에 따른 심리의 종결이 통지되기 전)에""는 ""제132조의13제2항 또는 제136조제6항에 따라 지정된 기간에""로 본다. ④ 제1항에 따른 정정청구는 다음 각 호의 어느 하나에 해당하는 기간에만 취하할 수 있다. 1. 제1항에 따라 정정을 청구할 수 있도록 지정된 기간과 그 기간의 만료일부터 1개월 이내의 기간 2. 제3항에서 준용하는 제136조제6항에 따라 지정된 기간 ⑤ 제3항을 적용할 때 제132조의2에 따라 특허취소신청이 된 청구항을 정정하는 경우에는 제136조제5항을 준용하지 아니한다. 제133조의2(특허무효심판절차에서의 특허의 정정) ① 제133조제1항에 따른 심판의 피청구인은 제136조제1항 각 호의 어느 하나에 해당하는 경우에만 제147조제1항 또는 제159조제1항 후단에 따라 지정된 기간에 특허발명의 명세서 또는 도면에 대하여 정정청구를 할 수 있다. 이 경우 심판장이 제147조제1항에 따라 지정된 기간 후에도 청구인이 증거를 제출하거나 새로운 무효사유를 주장함으로 인하여 정정청구를 허용할 필요가 있다고 인정하는 경우에는 기간을 정하여 정정청구를 하게 할 수 있다. <개정 2016. 2. 29.> ② 제1항에 따른 정정청구를 하였을 때에는 해당 무효심판절차에서 그 정정청구 전에 한 정정청구는 취하된 것으로 본다. ③ 심판장은 제1항에 따른 정정청구가 있을 때에는 그 청구서의 부본을 제133조제1항에 따른 심판의 청구인에게 송달하여야 한다. 제137조(정정의 무효심판) ① 이해관계인 또는 심사관은 제132조의3제1항, 제133조의2제1항, 제136조제1항 또는 이 조 제3항에 따른 특허발명의 명세서 또는 도면에 대한 정정이 다음 각 호의 어느 하나의 규정을 위반한 경우에는 정정의 무효심판을 청구할 수 있다. <개정 2016. 2. 29.> 1. 제136조제1항 각 호의 어느 하나의 규정 2. 제136조제3항부터 제5항까지의 규정(제132조의3제3항 또는 제133조의2제4항에 따라 준용되는 경우를 포함한다) ② 제1항에 따른 심판청구에 관하여는 제133조제2항 및 제4항을 준용한다. ③ 제1항에 따른 무효심판의 피청구인은 제136조제1항 각 호의 어느 하나에 해당하는 경우에만 제147조제1항 또는 제159조제1항 후단에 따라 지정된 기간에 특허발명의 명세서 또는 도면의 정정을 청구할 수 있다. 이 경우 심판장이 제147조제1항에 따라 지정된 기간 후에도 청구인이 증거를 제출하거나 새로운 무효사유를 주장함으로 인하여 정정의 청구를 허용할 필요가 있다고 인정하는 경우에는 기간을 정하여 정정청구를 하게 할 수 있다. <개정 2016. 2. 29.> ④ 제3항에 따른 정정청구에 관하여는 제133조의2제2항부터 제5항까지의 규정을 준용한다. 이 경우 제133조의2제3항 중 ""제133조제1항""은 ""제137조제1항""으로 보고, 같은 조 제4항 후단 중 ""제133조의2제1항""을 ""제137조제3항""으로 보며, 같은 조 제5항 각 호 외의 부분 및 같은 항 제1호 중 ""제1항""을 각각 ""제3항""으로 본다. --------------------------- 특허무효심판 및 정정의 무효심판에서 특허권자는 정정청구를 할 경우 그 청구서 부본을 그 심판의 청구인에게 송달한다고 나와있는데, 특허취소신청의 경우에 이러한 말이 없어서, 정정청구를 할 경우 그 청구서 부본을 특허취소신청인에게 송달하지 않는지 질문드립니다",송달하지 않습니다. 강의노트를 참조하세요., ,,20.03.26
특허법,조문,132조의5,[132조의5] 기재불비사항에서 이유와 증거표시의 제외이유,안녕하세요 임병웅변리사님 다름이아니라 132조의5에서 다른 심판들과는 달리 기재불비사항에서 132조의4제1항4호(이유와 증거표시)를 제외하여 표시하지않아도 방식위반으로 보지않아 보정명령을 하지않는다고 되어있는데요. 취소신청의 경우 이를 제외시킨 이유가 무엇인지 궁금합니다. 항상 좋은강의 해주셔서 감사합니다. 좋은하루보내세요.,"공중심사기능을 통한 부실특허 재검토가 취지이기 때문에, 이유와 증거는 마음대로 기재하라는 것입니다.", ,,20.05.11
특허법,조문,132조의3,[132의3] 정정청구 질문드립니다.,안녕하세요 임병웅 변리사님 공부하다가 궁금한 사항이 있어 질문드립니다. 정정청구에서 취소심판에서의 정정을 제외한다면 정정명세서의 보정은 정정청구를 할 수 있는기간과 정정청구의 직권심리에 의한 의견서 제출기간에 보정가능하다고 알고있습니다. 여기서 '직권심리에 의한 의견서 제출기간에 정정청구 자체를 다시 청구할 수 있다'는 명제도 맞는 명제로 보아야 하는지 궁금합니다. 감사합니다.,정정청구의 직권심리에 대한 의견서 제출기간과 무효심판의 직권심리에 대한 의견서 제출기간이 다릅니다. 후자의 경우에는 정정청구를 다시 할 수 있지만 전자의 경우에는 할 수 없습니다., ,,20.05.15
특허법,조문,136조,[136조] 실질적 확장 변경,정정 전 청구범위를 신뢰한 제3자의 불측의 피해를 주지않을 것을 요구하는데 어떤 피해를 말하는 건가요? 침해로 인한 피해인가요? 특허등록시의 피해를 말하는 건가요? 내적부가로 양적으로 현저하고나 이질적 효과를 갖게 되었으나 발명의 설명에 기재되어있던 경우 실확변인가요? 애초에 발명의 설명에 기재되어 제3자가 특허받을 가능성도 없고 단순히 현저하다면 새롭게 침해가 되지않아 허용되나요? 저작자 표시컨텐츠변경비영리,"1. 정정전 비침해인데, 정정후 침해가 되는 경우가 있을 것입니다. 2. 새로운 목적 및 효과를 갖는다면 정정이 인정되지 않습니다. 열공하세요~", ,,20.09.10
특허법,조문,,권리범위확인심판 및 취소신청에서 일부인용 가부,"안녕하세요! 상표법에서는 실무상 권범확에서의 일부인용/일부기각을 인정하는데, 특허법에서도 권범확에서 일부인용/일부기각이 가능한지 여쭙고 싶습니다. 또 특허법 특유의 취소신청에서도 일부인용/일부기각이 가능한가요? 감사합니다!","안녕하세요? 모두 가능한데, 권확범은 논란이 있습니다. 기본서에 자세히 기술되어 있으면 정독해 보세요. 제목이 규칙에 맞지 않으면 수정해 주시고요. 답글기능 더보기", ,,20.09.16
특허법,조문,132조의4,[132의4] 부본 송달시 의견서 제출 기회 관련,"안녕하세요. 특허취소신청 절차 중 부본 송달 관련 질문드립니다. @책 p1183 2. 부본 송달 심판장은 특허취소신청이 있으면 그 신청서의 부본을 특허권자에게 송달하여야 한다. 다만, 절차의 간소화를 위해특허권자에게 답변서 등을 제출토록 하는 것이 아니라 특허취소의 이유가 있다고 인정되는 경우에만 특허권자에게 특허취소이유를 통지하고 의견서 제출 및 정정청구의 기회를 부여하고 있다. 이 중 의견서 제출/정정청구의 기회를 주는 경우는 본안심리 때 진행하는 절차가 서술된 내용인가요? 혹은 부본 송달시에도 특허취소의 이유가 인정되면 의견제출/정정청구 기회가 주어지는건가요? 이해한 내용으로는 후자일 것 같기는 하나, 부본송달 목차에 들어가있어 질문드립니다. 즐거운 추석 연휴 되시길 바라며, 답변주시면 감사하겠습니다.",의견제출기회를 주었을 때만 정정이 가능합니다. 부본송달 목차에 들어가 있는 이유는 무효심판에서의 정정과 비교하기 위해서입니다., ,,20.10.01
특허법,조문,132조의2,[132의 2] 일부청구 질문,"안녕하세요 심판 부분 정리하다가 질문 생겨서 글 남깁니다 ㅎㅎ 특허취소신청은 일부청구/취하가 가능하다고 알고있는데, 일부인용/기각도 가능한가요?정정심판은 일부청구가 가능하고 일부인용/기각이 불가한 걸로 알고있는데, 일부취하는 가능한가요? 제가 잘못알고있다면 정정 부탁드립니다!! 감사합니다","1. 취소신청에서도 일부인용, 일부기각 가능합니다. 법 제215조를 참조하세요. 2. 정정심판은 정정한 명세서 또는 도면에 대해 정정을 인정해 달라는 것이기 때문에, 일부청구, 일부인용, 일부취하라는 개념이 없습니다. 열공하세요~", ,,21.01.20
특허법,조문,132조의5,[132의 5] 불복 관련,"안녕하세요. 특허취소신청을 할 경우 1. 취소신청서(형식)에 대한 각하결정 2.취소신청(실질)에 대한 각하결정 3.취소신청에 대한 기각결정 4.취소신청에 대한 인용결정 이렇게 4가지 결과가 나올 수 있는걸로 아는데 2,3은 불복하지 말고 무효신판을 청구해야하고 1,4는 불복할 수 있는걸로 알고있습니다. 그런데 [224조의 2]에서는 1,4에 대해서도 불복을 제한한다고 되어있는데. 그럼 특허취소신청 절차에서는 불복할수 있는 경우가 아예 없다고 생각하면 될까요?","제224조의2를 잘못 해석하고 있네요. 다른 법률에 따라 불복할 수 없는 것이고, 이 법에 따라서는 불복할 수 있습니다. 법 제186조제1항을 읽어 보세요.", ,,21.01.23
특허법,조문,132조의2,[132조의2] 특허취소신청사유 중 산업상 이용가능성,"특허취소신청사유 중 산업상 이용가능성은 포함 안 되는 것으로 개정되어 신규성, 진보성, 확대된 선출원주의, 선출원주의의 경우에만 취소신청사유로 인정되는 것 맞나요..? 감사합니다.","법이 개정되지 않았습니다. 심판편람에서 심판실무상 그렇게 해석하겠다는 것인데, 문제가 있어 보입니다",그럼 산업상 이용가능성도 그대로 특허취소신청사유로 알고 있으면 될까요?,"법조문상 취소사유에 해당하는데, 안 되는 것으로 해석하겠다는 것이 실무이다"" 라고 이해하면 됩니다.",21.02.15
특허법,문제,132조의9,[132조의9] 취소신청에서의 참가 질문입니다,"리담특허객관식 861번 5번 해설을 보면 '부수적 심판이기 때문에 특허취소신청에 참가하려는 자는 참가신청서를 심판원장이 아닌 심판장에게 제출하여야한다."" 라고 나와있습니다. 그런데 리담특허법 1192페이지 하단을 보면 ""특허취소신청에 참가하려는 자는 참가신청서를 심판원장 또는 심판장에게 제출하여야한다."" 라고 합니다. 참가신청서를 심판원장에게 제출할 수 있는건지 없는건지 모르겠습니다!","특허법 제156조에서는 심판장에게 제출하여야 한다고 규정되어 있는데, 시행규칙 제62조에서는 심판원장에게도 제출할 수 있다고 되어 있습니다. 이는, 심판원장에게 제출해도 인정을 해 준다는 것입니다. 열공하세요~ 답글기능 더보기", ,,21.10.03
특허법,조문,132조의2,[132의2] 특허취소신청의 참가,안녕하세요 변리사님. 심판의 참가를 위해서는 당사자계심판이여야 하는걸로 아는데 특허취소신청은 결정계인데 보조참가가 가능하지 않나요? 그럼 당사자계심판만 참가가 허용된다는 말은 틀린것인가요? 미리 답변 감사드립니다!,취소신청은 결정계라고 단정할 수 없습니다. 당사자계와 결정계의 중간입니다. 그래서 심판각론에서 분류할 때는 당사자계+결정계+취소신청으로 분류하는 것입니다. 열공하세요~, ,,21.11.24
특허법,문제,135조,[135조] 권리범위확인심판에서 확인대상발명 및 확인의 이익,"한빛 1회 모의고사 17번의 보기 1번 질문드립니다. '확인대상발명이 피심판청구인이 현실적으로 실시하고 있는 발명과 요지가 같아서 동일성이 있는 발명이라도 확인의 이익이 인정되지 않는다.' 라는 지문이 옳은 지문으로 출제되었습니다. 확인대상발명이 피심판청구인이 현실적으로 실시하고 있는 발명과 같으면 동일성이 인정되어 확인이 이익이 인정되는 것 아닌가요? 도해 특허법을 찾아보아도 140조 2항 3호, 그리고 '적극적 권리범위확인심판의 경우 청구인인 특허권자는 피청구인이 실제로 확인대상발명을 실시하고 있음을 입증해야 한다'(도해 p.267 하단)를 보면, 동일성이 인정되면 확인의 이익이 있는 것 같은데 해설을 봐도 보기가 잘 이해되지 않습니다. 답변 감사드립니다.",사실적 관점에서 동일해야 하며 요지가 같다고 하여 동일성이 인정되지 않습니다. 사실적 관점이란 실시제품 그대로 구성요소를 특정해야 한다는 것입니다. 도해특허법에서도 이와 같이 표현하고 있습니다. 권리범위확인심판 파트를 정독해 보세요~, ,,22.01.24
특허법,조문,132조,(132조의41항4호) 취소신청에서 이유 및 증거 미제출시 처리,"안녕하세요 변리사님 132조의5에서 이유 및 증거는 심판장의 결정각하사유로 규정하고 있지 않은데요, 그렇다면 이유 또는 증거의 미제출시에도 직권으로 본안심리를 진행하여 취소결정 혹은 기각결정이 나오는건가요?","이유 및 증거가 제출되지 않으면 법 제132조의5제1항제2호나목의 방식 위반으로 결정각하됩니다. 문의한 제132조의5제1항제1호에서 괄호는 이유 및 증거를 기재하였으나 불충분하게 기재되더라도 결정각하하지 않고, 취소신청이유에 대해 본안심리하겠다는 의미로 이해해야 합니다. 열공하세요", ,,22.02.11
특허법,조문,132조의2,132조의 2~ 132조의 15 방식심리와 방식심사,특허취소신청제도상 취소신청이 들어오면 방식심라와 방식심사를 거쳐 특허권자에게 그 부본을 송달한다고 합니다. 방식심라와 방식심사의 차이점이 무엇인가요? 감사합니다. 저작자 표시컨텐츠변경비영리,"방식심사는 심판원장이 특허법 제46조, 제16조와 시행규칙 제11조에 따라 진행하고, 방식심리는 심판장이 특허법 제132조의4에 따라 진행합니다. 개념적으로는 둘 다 형식적인 사항에 대해 검토하는 것입니다. 열공하세요~", ,,22.05.02
특허법,조문,132조의2,[132조의 2] 특허취소사유,"안녕하세요! 특허취소사유 중 29조1항본문은 심사실무 상에서는 제외된다고 배웠는데, 그럼 29조1항으로 우회적으로 거절이유로 삼는 발명의 성립성(2조) 또한 심사실무 상에서는 특허취소사유가 아닌가요? (42조3항1호로 거절하는 경우를 제외하는 경우에) 항상 답변 감사합니다!","네, 아닙니다.", ,,22.05.12
특허법,조문,132조의7,[132조의7] 특허취소신청 당사자,"안녕하세요, 특허취소신청 질문드립니다 특허취소신청 제도는 여러 심판절차 조문을 준용하고 있는데, 관련해서 개념정리가 잘 안 되는 부분이 있어 질문드립니다 구체적으로, 132조의7 2항과 149조를 보면 제132조의7 [특허취소신청의 합의체 등] 1항 : 특허취소신청은 3명 또는 5명의 심판관으로 구성되는 합의체가 심리하여 결정한다. 2항 : 제1항의 합의체 및 이를 구성하는 심판관에 관하여는 제143조부터 제145조까지, 제146조제2항 제3항, 제148조부터 제153조까지 및 제153조의2를 준용한다. 이 경우 제148조제6호 중 ""심결""은 ""특허취소결정""으로 본다. 제149조 [제척신청] 제148조에 따른 제척의 원인이 있으면 당사자 또는 참가인은 제척신청을 할 수 있다. 132조의7 2항에서 149조를 준용하고 있고, 149조에서 제척신청을 할 수 있는 자가 당사자 또는 참가인으로 특허취소신청인은 빠져있는데, 특허취소신청에서 특허취소신청인은 제척신청을 하지 못 하고 특허취소신청 당사자인 특허권자 또는 보조참가인만 할 수 있다, 고 이해하면 맞는지 궁금합니다 정리하면, 1. 특허취소신청인은 '당사자'인가? 2. 특허취소신청인은 제척신청 할 수 있는가?","특허취소신청인이 당사자의 지위에 해당하는 것입니다. 즉, 취소신청인도 제척, 기피 신청을 할 수 있습니다. 열공하세요~", ,,22.05.15
특허법,조문,132조의7,[132조의7] 특허취소신청 전심관여,"132조의7 2항에서 전심관여는 ""심판관이 사건에 대하여 심사관 또는 심판관으로서 특허여부결정 또는 특허취소결정에 관여한 경우""를 말한다 라고 되어 있는데 '특허취소결정에 관여한 경우'가 포함된 이유가 잘 이해가 안 갑니다 구체적으로 어떤 상황인지 잘 이해가 안 갑니다 제132조의7(특허취소신청의 합의체 등) ① 특허취소신청은 3명 또는 5명의 심판관으로 구성되는 합의체가 심리하여 결정한다. ② 제1항의 합의체 및 이를 구성하는 심판관에 관하여는 제143조부터 제145조까지, 제146조제2항ㆍ제3항, 제148조부터 제153조까지 및 제153조의2를 준용한다. 이 경우 제148조제6호 중 “심결”은 “특허취소결정”으로 본다.","취소신청했는데, 기각결정이 확정되자 다시 무효심판을 청구한 경우입니다. 무효심판의 심판관이 취소결정에 대한 결정에 관여했다면 전심관여에 해당합니다. 열공하세요~ 답글기능 더보기", ,,22.05.21
특허법,조문,132조의4,[132조의4]특허취소신청의 방식 등,"질문드립니다. 조문상 무효심판들에서와는 다르게 취소신청이 있으면 그 '취지'를 전용권자/등록된권리자에게 통지하는 것이 아닌 그 '사실'을 통지하는 것으로 되어있는데 이 둘이 의미는 같은데 표현만 다르게 한 것인지, 아니라면 어떤 차이가 있는 것인지 궁금합니다. 취소신청서에는 취지 기재를 하지 않는데 이 때문이라고 이해하면 맞는 것일까요? 저작자 표시컨텐츠변경비영리",이해하신 내용이 맞습니다. 열공하세요~, ,,22.08.30
특허법,조문,132조의6,[132조의 6] 적법성 심리,"안녕하세요, 변리사님. 특허취소신청 부분 공부중 질문 사항 생겨 글 남기게 되었습니다. 특허취소신청의 적법성 심리에 대한 부분에서 보면132조의 6 조문에도 나와있듯이 부적법한 신청으로 그 흠을 보정할 수 없는 경우엔 심판관 합의체의 심리에 의하였음에도 심결로써 각하가 아닌 결정으로 각하한다고 나와있는데, 앞서 심판 청구에서 적법성 심리하는 경우엔 같은 상황에서 심판관 합의체가 심결로써 각하한다고 공부했습니다. 이것이 심판청구에서는 적법성 심리 결과 부적법하고 흠을 보정할수 없을때 심결각하를 하는것이고, 취소신청에서는 결정각하를 하는 것으로 두 상황에서의 차이점인가요?","취소신청은 심결이라는 단어를 쓰지 않습니다. 이는 법 제163조의 일사부재리 효과를 발생시키지 않기 위해서입니다. 즉, 취소신청에서 기각되더라도 무효심판을 청구할 수 있기 위해서입니다. 열공하세요~", ,,22.10.11
특허법,조문,132조의2,[132조의2] 특허취소신청,안녕하세요 특허취소신청에 대해 질문드립니다. 1. 특허취소신청과 재심은 심판으로 분류되는 것이 맞나요? 2. 그렇다면 취소신청은 결정계심판의 성격을 띄는 것 같은데 어떻게 참가가 가능한건지 궁금합니다! 3. 취소신청을 판단하는 주체가 심판관합의체인데 왜 심결이 아니라 결정인지 궁금합니다. (심판관합의체가 하는 것은 심결이고 심판장이 하는 것은 결정이라고 생각했습니다) 감사합니다!,"1. 취소<신청>은 심판이 아닌 제3자의 제도입니다. 재심은 사유가 심판원에서 발생하면 심판입니다. 2. 가능한지 여부는 법조문에 의하고, 취소신청은 등록권리자의 이해관계 측면에서 보조참가를 허용합니다. 3. 나중에 무효심판과 일사부재리 효과를 발생시키지 않기 위해서입니다. 열공하세요~", ,,22.10.14
특허법,조문,132조의10,"[132조의 10,132조의 14] 심판관, 결정을 한 심판관, 심판관 합의체의 차이","1.132조의10 의 주체는 심판관이고, 특허법 6장의 2 이외의 조문에는 심판관 합의체로 적혀있는 것을 확인했습니다. 조문을 비교해본 결과, 결정을 하는 경우의 주체는 심판관합의체이고, 심리과정의 주체는 (심판관 합의체 전체가 아니라 심판관 합의체를 구성하는)심판관으로 보는듯 한데 맞나요? 2. 132조의 14에서 '결정을 한 심판관'이 서면에 기명날인한다는데, 여기서 '결정을 한 심판관'은 심판관합의체 내 심판관 모두(심판관합의체를 구성하는 심판관들)를 의미하나요?",1. 법조문에 심판관이라고 표현하고 있는 것은 별다른 언급이 없으면 심판관합의체는 이해하면 됩니다. 2. 네 열공하세요~, ,,22.10.20
특허법,조문,132조의2,[132조의 2] 2항 요건의 예외 질문입니다,"변리사님 안녕하십니까. 특허취소신청 공부 중 궁금한 사항이 생겨 질문을 올리게 되었습니다. 특허취소신청의 요건중 2항에서는 특허공보에 게재된 선행기술에 기초한 이유로는 29조, 36조 위반이더라도 특허취소신청을 할 수 없다고 나와있습니다. 그런데 부실특허를 막기 위해서는 취소신청을 할 수 있어야할 것 같은데 못하게 막아놓은 이유가 궁금합니다! 항상 좋은 강의 해주셔서 정말 감사드립니다!","특허공보에 게재된 선행기술이란, 심사관이 심사할 때 이미 검토한 선행기술이라는 것입니다. 즉, 심사관이 검토하지 못한 선행기술을 찾아서 취소신청하라는 것입니다. 열공하세요~", ,,22.11.09
특허법,문제,132조의2,[132조의2]2항 7조 선행기술의 의미 -리담객 187페이지 3번선택지,"등록특허공보에 게재된 선출원에 기초한 이유로는 특허취소신청을 할수없다. 인데요 132의2 2항에서 말하는 선행기술이란 거절이유로 삼은 선행기술만을 얘기하는거 아닌가요..? 모든 선출원이 취소신청에서의 선출원에 포함되지 않는다고 해야하는건가요., 답변 기다리겠습니다.",등록특허공보에는 심사관이 검토한 선행기술만 게재합니다. 제목이 질문규칙에 맞지 않으니 수정해 주세요., ,,22.11.12
특허법,조문,132조의4,[132의4] 특허취소신청서의 보정,[132의4] 특허취소신청서의 보정 1. 무효심판에서 심판청구서 보정이 심결시 까지인가요 심리종결 전 까지인가요? 2. 무효심판청구서 보정과 심판청구이유 보정의 기간이 서로 다른가요? 다르다면 심판청구이유 보정은 언제까지인가요? (강의에서는 심판청구서 보정이 심결시라고 하셨는데 책에 심판청구이유 보정은 심리종결전까지라 써있어서요) 3. 취소신청의 이유 및 증거의 보정은 기간의 제한(신청기간만료일 또는 취소이유통지시까지) 있는데 일반적인 취소신청서의 보정은 정확히 언제까지인가요?,"1.2. 판례는 심판청구서의 보정(심판청구이유 포함)을 심결시까지라고 있으나, 법 제136조제11항을 보면 정정심판청구시 심판청구서의 기재사항 중 청구취지의 일부를 구성하는 정정명세서 또는 도면의 보정을 심리종결통지전까지라고 되어 있습니다. 이론적으로는 심리종결통지후에는 보정할 수 없는 것이 더 타당한 듯 하고요. 이 사안은 판례와 조문 그대로 암기하셔야 될 듯 하네요. 3. 판례에 의하면 결정시까지이겠네요. 참고로 취소신청의 보정과 무효심판의 보정을 비교하면 다음과 같이 됩니다. (1) 취소신청의 보정 - 결정시까지 요지변경이 되지 않는 범위에서 보정. 단, 취소신청기간의 만료일 또는 취소이유의 통지 시까지 특허취소신청의 이유 및 증거의 표시 보정은 예외 (2) 무효심판의 보정 - 심결시까지 요지변경이 되지 않는 범위에서 보정. 단, 특허권자의 기재를 바로 잡기 위한 보정과 심판청구이유의 보정은 예외 열공하세요~", ,,22.12.02
특허법,문제,132조의9,[132의9] 참가 신청서 제출,"안녕하세요, 변리사님 객관식 문제를 풀던 중 추록을 올려주신부분에서 5번 문항을 해설을 보면 ""참가신청서를 심판장 또는 심판원장에게 제출하여야 한다""라고 되어있는데 조문 156조를 보면 ""심판장에게 제출하여야 한다""라고만 되어 있는데 개정 예정된 내용인가요??","특허법 시행규칙입니다. 제62조(특허취소신청 및 심판의 참가신청) ① 법 제132조의9제2항에 따라 준용되는 법 제156조에 따라 특허취소신청참가의 신청을 하려는 자는 별지 제33호서식의 신청서를 특허심판원장 또는 심판장에게 제출하여야 한다. <신설 2017. 2. 28.> ② 법 제156조의 규정에 의하여 심판참가의 신청을 하고자 하는 자는 별지 제33호서식의 신청서를 특허심판원장 또는 심판장에게 제출하여야 한다. <개정 2003. 5. 17., 2006. 12. 29., 2017. 2. 28.> [전문개정 2002. 2. 28.] [제목개정 2017. 2. 28.]", ,,23.01.13
특허법,조문,132조,[132의2조 1항]특허취소신청 조문관련,안녕하세요. 132조의2 조문을 보던 중 질문사항이 생겨 글 남깁니다. 132조의2 1항에서 29조제1항1호는 제외라고 나오는데 이 이유가 이미 등록 전에 거절이 되기 때문일까요? 아니면 다른 이유가 있는 것인가요? 감사합니다.,"기본서에 다음과 같이 기술되어 있네요. ""공지 또는 공연실시되었다는 것을 취소신청인이 주장증명하여야 하는데 이에 대한 증명과 심리에 상당한 시간이 소요될 수밖에 없고, 이는 조기에 신속하게 등록특허를 검토한다는 취소신청제도에 부합하지 않기 때문이다.""", ,,23.06.05
특허법,조문,132조의3,"[132의3 5항, 133의2 6항] 정정의 한계","안녕하십니까 교수님, 항상 유익한 강의 감사드립니다. 리담 기본서 p.1223 표 7-15에서 ""특허취소신청, 특허무효심판이 청구된 청구항을 정정하는 경우에는 '특허출원을 하였을 때에 특허를 받을 수 있을 것'(136조 5항)은 적용되지 아니한다.""를 설명해 주셨는데, 그 이유가 만약 136조 5항이 적용된다면 표 7-15에서 청구항 1을 중복 판단해야 하기에 심리의 부담이 가중된다는 것은 이해가 됩니다. 그런데 심결 전에 무효이유를 미리 알려준다는 말의 뜻과 청구항 3에 대해서 판단할 수 없는 이유가 이해가 되지 않습니다. 표의 무효 사유 판단 오른쪽 칸에 ""정정이 적법하면 정정 후 명세서 또는 도면에 의하여, 정정이 부적법하면 정정 전 명세서 또는 도면에 의하여 특허무효사유를 판단""이라고 적혀 있는데 만약 청구항 1에서 3으로의 정정이 적법하다면 청구항 3의 특허무효판단을 할 수 있는 것 아닌지 궁금합니다. 그리고 동일한 내용의 강의노트 p.489 에서 청구항 3의 무효사유판단에 왜 159조 2항이 적용되는지 모르겠습니다. 감사합니다. + 글을 작성하다가 든 생각인데 혹시 청구항 3으로의 정정이 감축, 정정, 명확화 모두에 포함되지 않아서 정정 전 명세서 또는 도면에 의하여 특허무효사유를 판단하게 되기 때문인 것인가요?","1. 무효심판은 청구항별로 청구취지를 달리하는 것이기 때문에, 제159조 제2항에 의거하여 신청하지 않은 청구항에 대해서는 무효사유를 판단할 수 없습니다. 2. 정정이 제136조제5항에 위반되는지 판단하는 과정에서, 무효심판에 대한 무효사유가 있는지 여부를 알려주게 된다는 것입니다. 열공하세요~", ,,23.07.10
특허법,조문,133조의2,[133조의2] 특허무효심판에서 정정청구,"변리사님, 안녕하세요. 133조의2 6항에서 특허무효심판이 청구된 청구항을 정정하는 경우, 특허를 받을 수 있을 것(136조 5항)을 준용하지 않는데, 2007후1053(2009.1.15) 판례에서는 무효심판에서 정정청구된 1~5항 청구항 중, 1항 청구항이 136조 5항을 만족하지 않으므로 정정불가분원칙에 따라 이 사건 정정청구 전체가 허용될 수 없다고 판시하고 있습니다. https://casenote.kr/대법원/2007후1053 특허청구범위의 정정을 인정하고 특허청구범위 제1항 내지 제5항의 무효심판청구를 기각한 심결을 취소한 원심판결 중, 특허청구범위 제3항의 특허무효에 관한 부분에 대한 상고만이 이유 있고 정정사항이 특허청구범위 전체에 걸쳐 있는 사안에서, 정정청구 부분을 포함한 원심판결 전부가 파기되어야 한다고 한 사례. 원심판결 이유를 기록에 비추어 살펴보면, 원심이 이 사건 특허무효심판절차에서 정정청구된 이 사건 제1항 내지 제5항 발명 중 이 사건 제1항 발명을 원심 판시의 비교대상발명들과 비교한 다음, 그 판시와 같은 이유로 정정청구된 이 사건 제1항 발명은 비교대상발명들을 결합하여 용이하게 발명할 수 있어서 그 진보성이 부정되므로 정정 후의 특허청구범위가 특허출원을 한 때에 특허를 받을 수 있는 경우에 해당하지 아니한다 할 것이어서, 정정청구된 이 사건 제2항 내지 제5항 발명에 관하여 살펴볼 필요 없이 이 사건 정정청구 전체가 허용될 수 없다는 취지로 판단한 것은 정당하고, 거기에 상고이유로 주장하는 바와 같은 발명의 진보성 판단에 관한 법리오해의 위법이 없다. 이는 133조의2 6항에 반하는 해석인 것처럼 보입니다. 1. 특허무효심판에서의 정정청구된 청구항이 특허를 받을 수 있을 것이 아니어서 부적법하면 어떻게 처리되나요? 2. 133의2 6항이 2006년에 신설된 것 같은데 해당 조문 신설 전 사건이라서 조문에 반하는 것처럼 보이는 건가요? 어쨋든간에 심판원에서 부적법한 정정을 인정하였으니 파기되어야한다고 이해하려해도, 파기이유가 정확하게 이해되지 않습니다. 질문을 다소 난잡하게 드린 것 같아 죄송합니다. 항상 좋은 강의와 자료 감사합니다.","1. 무효심판이 청구된 청구항의 경우에는 정정을 인정하고, 무효심판이 청구되지 않은 청구항은 정정을 불인정됩니다. 2. 네, 그러네요. 열공하세요~", ,,23.10.05
